"yr","date","h3grp","time","wind.2m","rain.rate","air.temp","date.time","ct","rain.cum","sim","man.dm","man.ph","app.rate.ni","tan.app","f0","r1","r2","r3","f4","f","s","j","e","e.int","er"
2015,2015-04-28,2,9,1.76412299667572,0,4.53333333333333,2015-04-28 09:00:00,144,0.6,45,6.5,7,30,100,0.322934597685581,0.0078532775920713,0.0158786853066665,0.000449353106180681,1,0.0939219657979305,72.1253716697996,0.0331950713102576,27.7807063644025,0.0995852139307729,0.277807063644025
2015,2015-04-28,3,12,2.30102999566398,0,7.96666666666667,2015-04-28 12:00:00,147,0.6,45,6.5,7,30,100,0.322934597685581,0.0169132467785753,0.0158786853066665,0.000449353106180681,1,0.0851222526939101,72.0324660228612,0.0339017866807948,27.8824117244449,0.101705360042384,0.278824117244449
2015,2015-04-28,4,15,2.58226699513402,0,9.83333333333333,2015-04-28 15:00:00,150,0.6,45,6.5,7,30,100,0.322934597685581,0.0255721560704094,0.0158786853066665,0.000449353106180681,1,0.0751687785606865,71.9392376894415,0.0343939358509703,27.9855935319978,0.103181807552911,0.279855935319978
2015,2015-04-28,5,18,3.09360699417046,0,9.93333333333333,2015-04-28 18:00:00,153,0.6,45,6.5,7,30,100,0.322934597685581,0.0310426827081466,0.0158786853066665,0.000449353106180681,1,0.0652986826317694,71.8456625079784,0.0344817591306802,28.0890388093899,0.103445277392041,0.280890388093898
2015,2015-04-28,6,21,2.65896799498949,0,6.86666666666667,2015-04-28 21:00:00,156,0.6,45,6.5,7,30,100,0.322934597685581,0.0158897250957203,0.0158786853066665,0.000449353106180681,1,0.059362732517677,71.7518404580906,0.0332526666672853,28.1887968093917,0.0997580000018559,0.281887968093917
2015,2015-04-28,7,24,1.61072099696479,0,3.8,2015-04-29 00:00:00,159,0.6,45,6.5,7,30,100,0.322934597685581,0.00657761368564287,0.0158786853066665,0.000449353106180681,1,0.0554952667761221,71.6579126814069,0.0325984141417699,28.286592051817,0.0977952424253097,0.28286592051817
2015,2015-04-29,0,3,1.38061799739839,0,1.83333333333333,2015-04-29 03:00:00,162,0.6,45,6.5,7,30,100,0.322934597685581,0.00435368995555574,0.0158786853066665,0.000449353106180681,1,0.0522270525127649,71.5639418461346,0.0324130165118675,28.3838311013526,0.0972390495356024,0.283838311013526
2015,2015-04-29,1,6,1.5084529971575,0,2.03333333333333,2015-04-29 06:00:00,165,0.6,45,6.5,7,30,100,0.322934597685581,0.00470733863104275,0.0158786853066665,0.000449353106180681,1,0.0490991899255294,71.4699453858567,0.0323747742883806,28.4809554242178,0.0971243228651417,0.284809554242178
2015,2015-04-29,2,9,2.83793699465224,0,5.13333333333333,2015-04-29 09:00:00,168,0.6,45,6.5,7,30,100,0.322934597685581,0.0126047890520752,0.0158786853066665,0.000449353106180681,1,0.0450779004007805,71.3759047875353,0.0326872959487107,28.5790173120639,0.0980618878461321,0.285790173120639
2015,2015-04-23,3,12,4.5253589914725,0,8.7,2015-04-23 12:00:00,3,0,46,6.5,7,30,100,0.322934597685581,0.0413429993659215,0.0158786853066665,0.000449353106180681,1,27.1995294022016,69.0278858315847,1.25752825540457,3.77258476621372,3.77258476621372,0.0377258476621372
2015,2015-04-23,4,15,5.29236899002716,0,10.2666666666667,2015-04-23 15:00:00,6,0,46,6.5,7,30,100,0.322934597685581,0.0702870455925694,0.0158786853066665,0.000449353106180681,1,21.0037812085483,70.0758496198998,1.71592813511272,8.92036917155189,5.14778440533817,0.0892036917155189
2015,2015-04-23,5,18,4.60205999132796,0,9,2015-04-23 18:00:00,9,0,46,6.5,7,30,100,0.322934597685581,0.0446673747785484,0.0158786853066665,0.000449353106180681,1,17.5151163378158,70.8957418836259,0.889590869002134,11.5891417785583,2.6687726070064,0.115891417785583
2015,2015-04-23,6,21,4.32082299185792,0,7.6,2015-04-23 21:00:00,12,0,46,6.5,7,30,100,0.322934597685581,0.031972013204411,0.0158786853066665,0.000449353106180681,1,15.1729191392464,71.5769287344577,0.553670115912539,13.2501521262959,1.66101034773762,0.132501521262959
2015,2015-04-23,7,24,3.75834899291784,0,7.46666666666667,2015-04-24 00:00:00,15,0,46,6.5,7,30,100,0.322934597685581,0.025730184378662,0.0158786853066665,0.000449353106180681,1,13.3923760589736,72.1595234215106,0.399316131073308,14.4481005195158,1.19794839321992,0.144481005195158
2015,2015-04-24,0,3,3.6049469932069,0,7.36666666666667,2015-04-24 03:00:00,18,0,46,6.5,7,30,100,0.322934597685581,0.0239903918188215,0.0158786853066665,0.000449353106180681,1,11.8826382339378,72.6631848097068,0.335358812279882,15.4541769563555,1.00607643683965,0.154541769563555
2015,2015-04-24,1,6,3.04247299426682,0,6.96666666666667,2015-04-24 06:00:00,21,0,46,6.5,7,30,100,0.322934597685581,0.018454355192885,0.0158786853066665,0.000449353106180681,1,10.7196578841878,73.1027946213696,0.241123512695722,16.1775474944426,0.723370538087167,0.161775474944426
2015,2015-04-24,2,9,2.71010199489313,0,7.6,2015-04-24 09:00:00,24,0,46,6.5,7,30,100,0.322934597685581,0.0183118171486264,0.0158786853066665,0.000449353106180681,1,9.67463714654111,73.4893080039327,0.219502451694531,16.8360548495262,0.658507355083593,0.168360548495262
2015,2015-04-24,3,12,2.71010199489313,0,8.4,2015-04-24 12:00:00,27,0,46,6.5,7,30,100,0.322934597685581,0.0209684140813705,0.0158786853066665,0.000449353106180681,1,8.6621801110336,73.8263100778049,0.225151653878408,17.5115098111615,0.675454961635225,0.175115098111615
2015,2015-04-24,4,15,1.86639099648301,0.166666666666667,8.16666666666667,2015-04-24 15:00:00,30,0.0833333333333333,46,6.5,7,30,100,0.322934597685581,0.0150530163668032,0.0184707615240774,0.000449353106180681,1,7.83338792919602,74.1831857983607,0.157305487093942,17.9834262724433,0.471916461281825,0.179834262724433
2015,2015-04-24,5,18,2.14762799595305,0,10.3333333333333,2015-04-24 18:00:00,33,0.166666666666667,46,6.5,7,30,100,0.322934597685581,0.0239456537022185,0.0158786853066665,0.000449353106180681,1,6.95125407062554,74.4347309046625,0.210196250756239,18.614015024712,0.630588752268718,0.18614015024712
2015,2015-04-24,6,21,1.7385559967239,0,9.7,2015-04-24 21:00:00,36,0.166666666666667,46,6.5,7,30,100,0.322934597685581,0.0186715152381456,0.0158786853066665,0.000449353106180681,1,6.26683525676521,74.6487877584872,0.156787320011873,19.0843769847476,0.470361960035618,0.190843769847476
2015,2015-04-24,7,24,1.89195799643483,0,5.43333333333333,2015-04-25 00:00:00,39,0.166666666666667,46,6.5,7,30,100,0.322934597685581,0.00955979910464967,0.0158786853066665,0.000449353106180681,1,5.80637255188012,74.8354489759862,0.0912671624620079,19.3581784721337,0.273801487386024,0.193581784721336
2015,2015-04-25,0,3,1.43175199730203,0,4.56666666666667,2015-04-25 03:00:00,42,0.166666666666667,46,6.5,7,30,100,0.322934597685581,0.00703976092815184,0.0158786853066665,0.000449353106180681,1,5.42056845822297,75.0017504732191,0.0731675321414282,19.5776810685579,0.219502596424284,0.195776810685579
2015,2015-04-25,1,6,2.50556599527856,0,5.56666666666667,2015-04-25 06:00:00,45,0.166666666666667,46,6.5,7,30,100,0.322934597685581,0.0120909274260734,0.0158786853066665,0.000449353106180681,1,4.98429442284345,75.1482205961509,0.0966013041492341,19.8674849810056,0.289803912447702,0.198674849810056
2015,2015-04-25,2,9,3.19587499397775,0,7.76666666666667,2015-04-25 09:00:00,48,0.166666666666667,46,6.5,7,30,100,0.322934597685581,0.0222835462323449,0.0158786853066665,0.000449353106180681,1,4.4451124144122,75.2711754432653,0.13874238710563,20.2837121423225,0.41622716131689,0.202837121423225
2015,2015-04-25,3,12,3.22144199392957,0,12.0666666666667,2015-04-25 12:00:00,51,0.166666666666667,46,6.5,7,30,100,0.322934597685581,0.0465650096708957,0.0158786853066665,0.000449353106180681,1,3.6857501512893,75.3627363915331,0.222600438285021,20.9515134571776,0.667801314855062,0.209515134571776
2015,2015-04-25,4,15,3.50267899339962,0.233333333333333,11.9666666666667,2015-04-25 15:00:00,54,0.283333333333333,46,6.5,7,30,100,0.322934597685581,0.0504621938251732,0.0196224352632093,0.000449353106180681,1,2.98685258711007,75.4567536935737,0.201626754046201,21.5563937193162,0.604880262138604,0.215563937193162
2015,2015-04-25,5,18,2.99133899436318,0.133333333333333,11.1,2015-04-25 18:00:00,57,0.466666666666667,46,6.5,7,30,100,0.322934597685581,0.0365082914585856,0.0179205258527129,0.000449353106180681,1,2.53687684173338,75.5031526887119,0.134525583412832,21.9599704695547,0.403576750238496,0.219599704695547
2015,2015-04-25,6,21,2.76123599479678,0,9.9,2015-04-25 21:00:00,60,0.533333333333333,46,6.5,7,30,100,0.322934597685581,0.0275146100786752,0.0158786853066665,0.000449353106180681,1,2.22721928158159,75.5146719351682,0.0993794378985011,22.2581087832502,0.298138313695503,0.222581087832502
2015,2015-04-25,7,24,3.06803999421864,0.0666666666666667,8.6,2015-04-26 00:00:00,63,0.566666666666667,46,6.5,7,30,100,0.322934597685581,0.0245505068191278,0.0168687400402404,0.000449353106180681,1,1.96697358032799,75.5188591611935,0.0853528250761026,22.5141672584785,0.256058475228308,0.225141672584785
2015,2015-04-26,0,3,2.40329799547127,0,6.26666666666667,2015-04-26 03:00:00,66,0.6,46,6.5,7,30,100,0.322934597685581,0.0131392919221121,0.0158786853066665,0.000449353106180681,1,1.80298238829942,75.5067987652922,0.0586838626432803,22.6902188464083,0.176051587929841,0.226902188464083
2015,2015-04-26,1,6,1.35505099744657,0,5.4,2015-04-26 06:00:00,69,0.6,46,6.5,7,30,100,0.322934597685581,0.0078943764047279,0.0158786853066665,0.000449353106180681,1,1.6788734299069,75.4879189911565,0.0476629108427531,22.8332075789366,0.142988732528259,0.228332075789366
2015,2015-04-26,2,9,2.12206099600123,0,6.3,2015-04-26 09:00:00,72,0.6,46,6.5,7,30,100,0.322934597685581,0.0119884403482917,0.0158786853066665,0.000449353106180681,1,1.54422414712792,75.4628960953721,0.0532240595211289,22.9928797575,0.159672178563387,0.229928797575
2015,2015-04-26,3,12,2.83793699465224,0,8.66666666666667,2015-04-26 12:00:00,75,0.6,46,6.5,7,30,100,0.322934597685581,0.022929066445766,0.0158786853066665,0.000449353106180681,1,1.37451144990189,75.4306285902453,0.0673267341176131,23.1948599598528,0.201980202352839,0.231948599598528
2015,2015-04-26,4,15,3.37484399364051,0,9.86666666666667,2015-04-26 15:00:00,78,0.6,46,6.5,7,30,100,0.322934597685581,0.0338311763031649,0.0158786853066665,0.000449353106180681,1,1.18408316415339,75.3897981240744,0.0770862506397852,23.4261187117722,0.231258751919356,0.234261187117722
2015,2015-04-26,5,18,3.78391599286966,0,9.5,2015-04-26 18:00:00,81,0.6,46,6.5,7,30,100,0.322934597685581,0.0366287042634093,0.0158786853066665,0.000449353106180681,1,1.01151236834726,75.3403874827332,0.0739938123824461,23.6481001489195,0.221981437147338,0.236481001489195
2015,2015-04-26,6,21,2.12206099600123,0,7,2015-04-26 21:00:00,84,0.6,46,6.5,7,30,100,0.322934597685581,0.0134971651014998,0.0158786853066665,0.000449353106180681,1,0.926185309649298,75.2849833579213,0.0469103945032844,23.7888313324294,0.140731183509853,0.237888313324294
2015,2015-04-26,7,24,0.741442998602838,0,3.56666666666667,2015-04-27 00:00:00,87,0.6,46,6.5,7,30,100,0.322934597685581,0.0046804157365798,0.0158786853066665,0.000449353106180681,1,0.870786677338067,75.2263207535046,0.0380204122426662,23.9028925691574,0.114061236727999,0.239028925691574
2015,2015-04-27,0,3,0.102267999807288,0,0.833333333333333,2015-04-27 03:00:00,90,0.6,46,6.5,7,30,100,0.322934597685581,0.00236167831209342,0.0158786853066665,0.000449353106180681,1,0.824416562390899,75.1653184152344,0.0357908177391041,24.0102650223747,0.107372453217312,0.240102650223747
2015,2015-04-27,1,6,0.076700999855466,0,-0.0333333333333333,2015-04-27 06:00:00,93,0.6,46,6.5,7,30,100,0.322934597685581,0.00202135165001248,0.0158786853066665,0.000449353106180681,1,0.781312992484936,75.1022695064558,0.0353841595615438,24.1164175010593,0.106152478684631,0.241164175010593
2015,2015-04-27,2,9,1.20164899773563,0,4.06666666666667,2015-04-27 09:00:00,96,0.6,46,6.5,7,30,100,0.322934597685581,0.00597323550585342,0.0158786853066665,0.000449353106180681,1,0.731736199450501,75.0370958130666,0.0382501621411819,24.2311679874829,0.114750486423546,0.242311679874829
2015,2015-04-27,3,12,2.7868029947486,0,8.13333333333333,2015-04-27 12:00:00,99,0.6,46,6.5,7,30,100,0.322934597685581,0.0205816338963233,0.0158786853066665,0.000449353106180681,1,0.655920182245051,74.9690051818564,0.0479688828052159,24.3750746358985,0.143906648415648,0.243750746358985
2015,2015-04-27,4,15,3.93731799258059,0,8.1,2015-04-27 15:00:00,102,0.6,46,6.5,7,30,100,0.322934597685581,0.0304728516948357,0.0158786853066665,0.000449353106180681,1,0.57076895590393,74.8971608241619,0.0523318613452268,24.5320702199342,0.15699558403568,0.245320702199342
2015,2015-04-27,5,18,4.16742099214699,0,8.26666666666667,2015-04-27 18:00:00,105,0.6,46,6.5,7,30,100,0.322934597685581,0.0339427593618728,0.0158786853066665,0.000449353106180681,1,0.491528617701539,74.821500429094,0.0516335777567628,24.6869709532045,0.154900733270289,0.246869709532045
2015,2015-04-27,6,21,2.94020499445953,0,5.76666666666667,2015-04-27 21:00:00,108,0.6,46,6.5,7,30,100,0.322934597685581,0.014537178960479,0.0158786853066665,0.000449353106180681,1,0.448663233835217,74.7430672481618,0.0404328549328478,24.808269518003,0.121298564798543,0.24808269518003
2015,2015-04-27,7,24,1.53401999710932,0,3.33333333333333,2015-04-28 00:00:00,111,0.6,46,6.5,7,30,100,0.322934597685581,0.00591865195966666,0.0158786853066665,0.000449353106180681,1,0.420262938114441,74.6630516889692,0.0361386183044499,24.9166853729164,0.10841585491335,0.249166853729164
2015,2015-04-28,0,3,1.17608199778381,0,1.63333333333333,2015-04-28 03:00:00,114,0.6,46,6.5,7,30,100,0.322934597685581,0.00392115409562538,0.0158786853066665,0.000449353106180681,1,0.396026465193034,74.5818927418175,0.0351318066910326,25.0220807929895,0.105395420073098,0.250220807929895
2015,2015-04-28,1,6,0.945978998217414,0,0.733333333333333,2015-04-28 06:00:00,117,0.6,46,6.5,7,30,100,0.322934597685581,0.00310919933679103,0.0158786853066665,0.000449353106180681,1,0.374097847072829,74.4997450753932,0.0346920948481788,25.126157077534,0.104076284544536,0.25126157077534
2015,2015-04-28,2,9,1.76412299667572,0,4.53333333333333,2015-04-28 09:00:00,120,0.6,46,6.5,7,30,100,0.322934597685581,0.0078532775920713,0.0158786853066665,0.000449353106180681,1,0.348389636199,74.416571897964,0.0362937961009872,25.235038465837,0.108881388302962,0.25235038465837
2015,2015-04-28,3,12,2.30102999566398,0,7.96666666666667,2015-04-28 12:00:00,123,0.6,46,6.5,7,30,100,0.322934597685581,0.0169132467785753,0.0158786853066665,0.000449353106180681,1,0.315748402373454,74.3321164217893,0.0390322366667763,25.3521351758373,0.117096710000329,0.253521351758373
2015,2015-04-28,4,15,2.58226699513402,0,9.83333333333333,2015-04-28 15:00:00,126,0.6,46,6.5,7,30,100,0.322934597685581,0.0255721560704094,0.0158786853066665,0.000449353106180681,1,0.278827462711154,74.2461135072654,0.0409746180620623,25.4750590300235,0.122923854186187,0.254750590300235
2015,2015-04-28,5,18,3.09360699417046,0,9.93333333333333,2015-04-28 18:00:00,129,0.6,46,6.5,7,30,100,0.322934597685581,0.0310426827081466,0.0158786853066665,0.000449353106180681,1,0.242215802161771,74.1584740028029,0.0414170550039567,25.5993101950354,0.12425116501187,0.255993101950354
2015,2015-04-28,6,21,2.65896799498949,0,6.86666666666667,2015-04-28 21:00:00,132,0.6,46,6.5,7,30,100,0.322934597685581,0.0158897250957203,0.0158786853066665,0.000449353106180681,1,0.220197273448335,74.0695692395197,0.0369744306655484,25.710233487032,0.110923291996645,0.25710233487032
2015,2015-04-28,7,24,1.61072099696479,0,3.8,2015-04-29 00:00:00,135,0.6,46,6.5,7,30,100,0.322934597685581,0.00657761368564287,0.0158786853066665,0.000449353106180681,1,0.205851481478741,73.9799232322841,0.0346639330683741,25.8142252862371,0.103991799205122,0.258142252862371
2015,2015-04-29,0,3,1.38061799739839,0,1.83333333333333,2015-04-29 03:00:00,138,0.6,46,6.5,7,30,100,0.322934597685581,0.00435368995555574,0.0158786853066665,0.000449353106180681,1,0.193728524207158,73.8897689097849,0.0340924265902759,25.9165025660079,0.102277279770828,0.259165025660079
2015,2015-04-29,1,6,1.5084529971575,0,2.03333333333333,2015-04-29 06:00:00,141,0.6,46,6.5,7,30,100,0.322934597685581,0.00470733863104275,0.0158786853066665,0.000449353106180681,1,0.182126180712858,73.7991714089292,0.0340666147833216,26.0187024103579,0.102199844349965,0.260187024103579
2015,2015-04-29,2,9,2.83793699465224,0,5.13333333333333,2015-04-29 09:00:00,144,0.6,46,6.5,7,30,100,0.322934597685581,0.0126047890520752,0.0158786853066665,0.000449353106180681,1,0.16720980217802,73.708062527321,0.0353417533810057,26.1247276705009,0.106025260143017,0.261247276705009
2015,2015-04-29,3,12,4.37195699176156,0,9.7,2015-04-29 12:00:00,147,0.6,46,6.5,7,30,100,0.322934597685581,0.0464401236998316,0.0158786853066665,0.000449353106180681,1,0.138697166396065,73.6160265354499,0.0401828758843704,26.245276298154,0.120548627653111,0.26245276298154
2015,2015-04-29,4,15,4.24412199200245,0.0333333333333333,10.4666666666667,2015-04-29 15:00:00,150,0.616666666666667,46,6.5,7,30,100,0.322934597685581,0.0505902328905195,0.0163662278677447,0.000449353106180681,1,0.113456955138223,73.5230198166519,0.0394156433519406,26.3635232282099,0.118246930055822,0.263635232282099
2015,2015-04-29,5,18,2.83793699465224,0,10.3333333333333,2015-04-29 18:00:00,153,0.633333333333333,46,6.5,7,30,100,0.322934597685581,0.0304058746407044,0.0158786853066665,0.000449353106180681,1,0.0987478701317367,73.429015916992,0.0362376615554799,26.4722362128763,0.10871298466644,0.264722362128763
2015,2015-04-29,6,21,3.2470089938814,0,9.46666666666667,2015-04-29 21:00:00,156,0.633333333333333,46,6.5,7,30,100,0.322934597685581,0.0302475790032213,0.0158786853066665,0.000449353106180681,1,0.0859865632126182,73.334485912023,0.0357637706293682,26.5795275247644,0.107291311888105,0.265795275247644
2015,2015-04-29,7,24,3.04247299426682,0,8.6,2015-04-30 00:00:00,159,0.633333333333333,46,6.5,7,30,100,0.322934597685581,0.0243342844596083,0.0158786853066665,0.000449353106180681,1,0.0762145304652299,73.2395492586589,0.0349028953704824,26.6842362108759,0.104708686111447,0.266842362108759
2015,2015-04-30,0,3,2.37773099551945,0.933333333333333,6.5,2015-04-30 03:00:00,162,1.1,46,6.5,7,30,100,0.322934597685581,0.0135484632599057,0.0370312178356332,0.000449353106180681,1,0.0654844748756607,73.1487349558389,0.033848119469873,26.7857805692855,0.101544358409619,0.267857805692855
2015,2015-04-30,1,6,2.01979299619394,1.33333333333333,3.96666666666667,2015-04-30 06:00:00,165,2.23333333333333,46,6.5,7,30,100,0.322934597685581,0.0077946313766082,0.0532324699463769,0.000449353106180681,1,0.0545289517711817,73.0597421616834,0.0333161057533265,26.8857288865455,0.0999483172599795,0.268857288865455
2015,2015-04-30,2,9,2.12206099600123,0,4.66666666666667,2015-04-30 09:00:00,168,2.9,46,6.5,7,30,100,0.322934597685581,0.00909165571575838,0.0158786853066665,0.000449353106180681,1,0.0505933812656535,72.963820579359,0.0332857176099601,26.9855860393753,0.0998571528298804,0.269855860393753
2016,2016-04-01,3,12,1.96865899629029,0,5.63333333333333,2016-04-01 12:00:00,3,0,47,6.5,7,30,100,0.322934597685581,0.0101550705748056,0.0158786853066665,0.000449353106180681,1,29.8672767540175,69.0941133733673,0.346203290871718,1.03860987261515,1.03860987261515,0.0103860987261515
2016,2016-04-01,4,15,2.3265969956158,0.2,8.56666666666667,2016-04-01 15:00:00,6,0.1,47,6.5,7,30,100,0.322934597685581,0.0188883696429381,0.0190378917495711,0.000449353106180681,1,26.6552112066266,70.6122907448475,0.564629391970235,2.73249804852586,1.6938881759107,0.0273249804852586
2016,2016-04-01,5,18,2.19876199585669,0,8.86666666666667,2016-04-01 18:00:00,9,0.2,47,6.5,7,30,100,0.322934597685581,0.0190128782972837,0.0158786853066665,0.000449353106180681,1,24.0061484546061,71.721892075012,0.51315380728534,4.27195947038188,1.53946142185602,0.0427195947038188
2016,2016-04-01,6,21,0.997112998121059,0,6.36666666666667,2016-04-01 21:00:00,12,0.2,47,6.5,7,30,100,0.322934597685581,0.00821528702779515,0.0158786853066665,0.000449353106180681,1,22.332166121557,72.7277266272745,0.222715926928874,4.9401072511685,0.668147780786622,0.049401072511685
2016,2016-04-01,7,24,1.58515399701296,0,4.6,2016-04-02 00:00:00,15,0.2,47,6.5,7,30,100,0.322934597685581,0.00746552961819354,0.0158786853066665,0.000449353106180681,1,20.8216939462527,73.6564710721255,0.193909243484444,5.52183498162183,0.581727730453331,0.0552183498162183
2016,2016-04-02,0,3,2.7868029947486,0,4,2016-04-02 03:00:00,18,0.2,47,6.5,7,30,100,0.322934597685581,0.010221236845406,0.0158786853066665,0.000449353106180681,1,19.2535537659308,74.5106195425508,0.237997236632221,6.2358266915185,0.713991709896664,0.062358266915185
2016,2016-04-02,1,6,2.88907099455589,0,4.6,2016-04-02 06:00:00,21,0.2,47,6.5,7,30,100,0.322934597685581,0.0117218614612589,0.0158786853066665,0.000449353106180681,1,17.7235455849997,75.2898600088741,0.250255904869248,6.98659440612624,0.750767714607743,0.0698659440612624
2016,2016-04-02,2,9,3.2470089938814,0,6.06666666666667,2016-04-02 09:00:00,24,0.2,47,6.5,7,30,100,0.322934597685581,0.0170076973501518,0.0158786853066665,0.000449353106180681,1,16.0584447947061,75.9918510031541,0.3210365986712,7.94970420213984,0.963109796013601,0.0794970420213984
2016,2016-04-02,3,12,3.75834899291784,0,9.6,2016-04-02 12:00:00,27,0.2,47,6.5,7,30,100,0.322934597685581,0.0369261425477379,0.0158786853066665,0.000449353106180681,1,13.705817573139,76.5964364897375,0.582680578327905,9.69774593712356,1.74804173498371,0.0969774593712355
2016,2016-04-02,4,15,3.55381299330326,0,12.5,2016-04-02 15:00:00,30,0.2,47,6.5,7,30,100,0.322934597685581,0.0562176453553193,0.0158786853066665,0.000449353106180681,1,11.040070106873,77.0799509458176,0.727411003395304,11.8799789473095,2.18223301018591,0.118799789473095
2016,2016-04-02,5,18,2.76123599479678,0,12.4,2016-04-02 18:00:00,33,0.2,47,6.5,7,30,100,0.322934597685581,0.0420165175811766,0.0158786853066665,0.000449353106180681,1,9.2798537077752,77.4585454421433,0.460540634257338,13.2616008500815,1.38162190277201,0.132616008500815
2016,2016-04-02,6,21,1.09938099792835,0,9.73333333333333,2016-04-02 21:00:00,36,0.2,47,6.5,7,30,100,0.322934597685581,0.0150516442833555,0.0158786853066665,0.000449353106180681,1,8.45750991204947,77.7760744120991,0.168271608589984,13.7664156758514,0.504814825769953,0.137664156758514
2016,2016-04-02,7,24,0.178968999662754,0,6.46666666666667,2016-04-03 00:00:00,39,0.2,47,6.5,7,30,100,0.322934597685581,0.00629559523654556,0.0158786853066665,0.000449353106180681,1,7.91319763279813,78.0608070183068,0.0865265576812006,14.025995348895,0.259579673043602,0.14025995348895
2016,2016-04-03,0,3,0.281236999470042,0,5.03333333333333,2016-04-03 03:00:00,42,0.2,47,6.5,7,30,100,0.322934597685581,0.0051167377040007,0.0158786853066665,0.000449353106180681,1,7.43014729574241,78.3207260498024,0.0743771018533834,14.2491266544552,0.22313130556015,0.142491266544552
2016,2016-04-03,1,6,0.281236999470042,0,4.53333333333333,2016-04-03 06:00:00,45,0.2,47,6.5,7,30,100,0.322934597685581,0.00470134168692119,0.0158786853066665,0.000449353106180681,1,6.98528366174874,78.5582206842199,0.0691229998587186,14.4564956540313,0.207368999576156,0.144564956540313
2016,2016-04-03,2,9,1.2783499975911,0.133333333333333,5.73333333333333,2016-04-03 09:00:00,48,0.266666666666667,47,6.5,7,30,100,0.322934597685581,0.00813404199967596,0.0179205258527129,0.000449353106180681,1,6.46008127158352,78.8133824621647,0.0900135374068327,14.7265362662518,0.270040612220498,0.147265362662518
2016,2016-04-03,3,12,3.11917399412229,0.0666666666666667,7.8,2016-04-03 12:00:00,51,0.366666666666667,47,6.5,7,30,100,0.322934597685581,0.0218227804763883,0.0168687400402404,0.000449353106180681,1,5.75211341035254,79.0156569820084,0.168564447129075,15.2322296076391,0.505693341387225,0.152322296076391
2016,2016-04-03,4,15,3.6049469932069,0,11.5333333333333,2016-04-03 15:00:00,54,0.4,47,6.5,7,30,100,0.322934597685581,0.0485808557417621,0.0158786853066665,0.000449353106180681,1,4.74071853443018,79.1581803450651,0.289623837621876,16.1011011205047,0.868871512865629,0.161011011205047
2016,2016-04-03,5,18,2.40329799547127,0,11.9,2016-04-03 18:00:00,57,0.4,47,6.5,7,30,100,0.322934597685581,0.034108480592535,0.0158786853066665,0.000449353106180681,1,4.08053136339815,79.2611094139444,0.1857527007176,16.6583592226575,0.557258102152801,0.166583592226575
2016,2016-04-03,6,21,1.84082399653118,0,10.1333333333333,2016-04-03 21:00:00,60,0.4,47,6.5,7,30,100,0.322934597685581,0.0208168773313359,0.0158786853066665,0.000449353106180681,1,3.65516241334088,79.338269559635,0.116069601455533,17.0065680270241,0.3482088043666,0.170065680270241
2016,2016-04-03,7,24,0.562473998940084,0,7.66666666666667,2016-04-04 00:00:00,63,0.4,47,6.5,7,30,100,0.322934597685581,0.00880878954275027,0.0158786853066665,0.000449353106180681,1,3.39423397952595,79.399100472327,0.0666991737076496,17.206665548147,0.200097521122949,0.17206665548147
2016,2016-04-04,0,3,0.357937999325508,0,4.6,2016-04-04 03:00:00,66,0.4,47,6.5,7,30,100,0.322934597685581,0.00488259054904954,0.0158786853066665,0.000449353106180681,1,3.18927709788842,79.4487867601286,0.0517568646119907,17.361936141983,0.155270593835972,0.17361936141983
2016,2016-04-04,1,6,0.818143998458304,0,3.66666666666667,2016-04-04 06:00:00,69,0.4,47,6.5,7,30,100,0.322934597685581,0.00488837307470231,0.0158786853066665,0.000449353106180681,1,2.99664431483556,79.4889457887891,0.0508245847974346,17.5144098963753,0.152473754392304,0.175144098963753
2016,2016-04-04,2,9,1.30391699754292,0,5.13333333333333,2016-04-04 09:00:00,72,0.4,47,6.5,7,30,100,0.322934597685581,0.00741348965931368,0.0158786853066665,0.000449353106180681,1,2.79439765684389,79.5196433004151,0.0571830487885758,17.685959042741,0.171549146365727,0.17685959042741
2016,2016-04-04,3,12,2.19876199585669,0.866666666666667,7.8,2016-04-04 12:00:00,75,0.833333333333333,47,6.5,7,30,100,0.322934597685581,0.0158709289151553,0.0348577933581254,0.000449353106180681,1,2.39990801412576,79.6834011422753,0.0769106002859784,17.916690843599,0.230731800857935,0.17916690843599
2016,2016-04-04,4,15,3.45154499349597,0,12.3666666666667,2016-04-04 15:00:00,78,1.26666666666667,47,6.5,7,30,100,0.322934597685581,0.0530517158528063,0.0158786853066665,0.000449353106180681,1,1.95157981418612,79.6792596767503,0.150823221821527,18.3691605090636,0.45246966546458,0.183691605090636
2016,2016-04-04,5,18,3.22144199392957,0,12.9333333333333,2016-04-04 18:00:00,81,1.26666666666667,47,6.5,7,30,100,0.322934597685581,0.0539258108364767,0.0158786853066665,0.000449353106180681,1,1.5828479385698,79.6557379893954,0.130751187657093,18.7614140720348,0.39225356297128,0.187614140720348
2016,2016-04-04,6,21,2.7868029947486,0.966666666666667,10.9,2016-04-04 21:00:00,84,1.75,47,6.5,7,30,100,0.322934597685581,0.0328812198476464,0.038168232294623,0.000449353106180681,1,1.27899851411036,79.7115457057899,0.0826805693549784,19.0094557800998,0.248041708064935,0.190094557800998
