station,date,time,prec,metp,meanwv
6069,05-04-2014,6,0.3,3.7,4.4
6069,05-04-2014,7,1,3.6,4.6
6069,05-04-2014,8,0.2,4,4.8
6069,05-04-2014,9,0,4.4,5.7
6069,05-04-2014,10,0,4.8,5.4
6069,05-04-2014,11,0,5.2,5.3
6069,05-04-2014,12,0,5.8,5.1
6069,05-04-2014,13,0,6.2,4.9
6069,05-04-2014,14,0,6.7,4.1
6069,05-04-2014,15,0,7.2,2.6
6069,05-04-2014,16,0,8,2.5
6069,05-04-2014,17,0,9,2.8
6069,05-04-2014,18,0,8.8,2.4
6069,05-04-2014,19,0,7.7,1.4
6069,05-04-2014,20,0,7.1,1.5
6069,05-04-2014,21,0,7,1.8
6069,05-04-2014,22,0,7,2.2
6069,05-04-2014,23,0,7,2.6
6069,06-04-2014,0,0,6.9,3
6069,06-04-2014,1,0,7,2.8
6069,06-04-2014,2,0,6.8,2.8
6069,06-04-2014,3,0,6.4,2.7
6069,06-04-2014,4,0,6.7,2.8
6069,06-04-2014,5,0.1,6.8,3.1
6069,06-04-2014,6,0.1,6.8,2.9
6069,06-04-2014,7,0,7.1,3.4
6069,06-04-2014,8,0,8.2,3.5
6069,06-04-2014,9,0,9.6,3.7
6069,06-04-2014,10,0,10.5,3.7
6069,06-04-2014,11,0,11.6,4
6069,06-04-2014,12,0,12.6,3.9
6069,06-04-2014,13,0,12.8,3.2
6069,06-04-2014,14,0,13.2,3.3
6069,06-04-2014,15,0,12.4,3.1
6069,06-04-2014,16,0,12,3
6069,06-04-2014,17,1.2,11.2,3
6069,06-04-2014,18,0.3,10.6,3.2
6069,06-04-2014,19,0.3,10.3,3.2
6069,06-04-2014,20,0.8,10.2,2.6
6069,06-04-2014,21,0.2,10.2,2.6
6069,06-04-2014,22,0.1,10,2.8
6069,06-04-2014,23,0.3,9.9,2.5
6069,07-04-2014,0,0.3,9.8,2.8
6069,07-04-2014,1,0.1,10,3.1
6069,07-04-2014,2,0,10,3.2
6069,07-04-2014,3,0,10,3.2
6069,07-04-2014,4,0.1,9.8,3
6069,07-04-2014,5,0,9.7,3.4
6069,07-04-2014,6,0,9.6,3.5
6069,07-04-2014,7,0,9.5,3.4
6069,07-04-2014,8,0,9.5,3.3
6069,07-04-2014,9,0,9.7,3.1
6069,07-04-2014,10,0,10.2,2.8
6069,07-04-2014,11,0,11.1,2.8
6069,07-04-2014,12,0,12.1,3.2
6069,07-04-2014,13,0,12.3,4
6069,07-04-2014,14,0.1,11.6,3.6
6069,07-04-2014,15,0.1,11.5,2.7
6069,07-04-2014,16,0,11.7,2.7
6069,07-04-2014,17,0.1,11.6,2.8
6069,07-04-2014,18,0,11.6,2.7
6069,07-04-2014,19,0,11.5,3
6069,07-04-2014,20,0,11.1,2.8
6069,07-04-2014,21,0.2,10.9,2.6
6069,07-04-2014,22,0,11,2.8
6069,07-04-2014,23,0.9,11,3.2
6069,08-04-2014,0,0.5,11.1,3.7
6069,08-04-2014,1,0.3,11.1,4.3
6069,08-04-2014,2,5.8,11.5,4.6
6069,08-04-2014,3,0.3,11.3,4.4
6069,08-04-2014,4,0,11.2,3.5
6069,08-04-2014,5,0.1,11.2,2.9
6069,08-04-2014,6,0,11.1,2.6
6069,08-04-2014,7,0,11.1,2.9
6069,08-04-2014,8,0,10.9,3.4
6069,08-04-2014,9,0.1,10.4,3.5
6069,08-04-2014,10,0,9.4,4.8
6069,08-04-2014,11,0,8.4,5.2
6069,08-04-2014,12,0,7.8,5.7
6069,08-04-2014,13,0,7.5,6.2
6069,08-04-2014,14,0,7.3,5.8
6069,08-04-2014,15,0,7.6,6.8
6069,08-04-2014,16,0,6.9,6.3
6069,08-04-2014,17,0,7.2,6.3
6069,08-04-2014,18,0,7.4,6.8
6069,08-04-2014,19,0,7.4,6.9
6069,08-04-2014,20,0,7.2,7.6
6069,08-04-2014,21,0,7.1,7.4
6069,08-04-2014,22,0,6.9,7
6069,08-04-2014,23,0,6.8,7.2
6069,09-04-2014,0,0,6.8,7.6
6069,09-04-2014,1,0,6.6,7.5
6069,09-04-2014,2,0,6.6,7.4
6069,09-04-2014,3,0,6.3,7.2
6069,09-04-2014,4,0,6.5,7
6069,09-04-2014,5,0.1,6.5,6.7
6069,09-04-2014,6,0,6.7,6.5
6069,09-04-2014,7,0,6.9,6.8
6069,09-04-2014,8,0,7.4,7.4
6069,09-04-2014,9,0,8.1,8
6069,09-04-2014,10,0,8.2,7.8
6069,09-04-2014,11,0,8.7,7.9
6069,09-04-2014,12,0,9,7.8
6069,09-04-2014,13,0,9.1,7.5
6069,09-04-2014,14,0,9.2,6.6
6069,09-04-2014,15,0,9.6,6.6
6069,09-04-2014,16,0,9.1,6.1
6069,09-04-2014,17,0,8.8,5.8
6069,09-04-2014,18,0,7.8,4.1
6069,09-04-2014,19,0,6.7,2.7
6069,09-04-2014,20,0,4.6,2.1
6069,09-04-2014,21,0,3.5,1.7
6069,09-04-2014,22,0,2.7,1.5
6069,09-04-2014,23,0,2,1.1
6069,10-04-2014,0,0,1.7,0.7
6069,10-04-2014,1,0,1.7,0.6
6069,10-04-2014,2,0,2.4,0.7
6069,10-04-2014,3,0,3,0.6
6069,10-04-2014,4,0,3,0.2
6069,10-04-2014,5,0,3.1,0.2
6069,10-04-2014,6,0,3.5,0.2
6069,10-04-2014,7,0,4.3,0.7
6069,10-04-2014,8,0,5.3,1.6
6069,10-04-2014,9,0,5.7,1.9
6069,10-04-2014,10,0,6.5,2.4
6069,10-04-2014,11,0,7.4,2.4
6069,10-04-2014,12,0,8.5,2.6
6069,10-04-2014,13,0,9.6,2.9
6069,10-04-2014,14,0,9.9,2.9
6069,10-04-2014,15,0,9.4,2.5
6069,10-04-2014,16,0,9.2,2
6069,10-04-2014,17,0,9.4,1.6
6069,10-04-2014,18,0,9.5,1.6
6069,10-04-2014,19,0,9.2,1.4
6069,10-04-2014,20,0,8.8,1.4
6069,10-04-2014,21,0,8.5,1.2
6069,10-04-2014,22,0,8.1,1.8
6069,10-04-2014,23,0,7.7,1.9
6069,11-04-2014,0,0,7.5,1.8
6069,11-04-2014,1,0,7.2,2.1
6069,11-04-2014,2,0,7.2,2.1
6069,11-04-2014,3,0.5,7.1,2
6069,11-04-2014,4,0,7.1,2
6069,11-04-2014,5,0.1,6.9,1.4
6069,11-04-2014,6,0,6.8,1.3
6069,11-04-2014,7,0,7,1
6069,11-04-2014,8,0,7.6,1.8
6069,11-04-2014,9,0,8.3,2.6
6069,11-04-2014,10,0.1,8.6,2.6
6069,11-04-2014,11,0,9.1,3.4
6069,11-04-2014,12,0,10.3,4
6069,11-04-2014,13,0,10.9,3.9
6069,11-04-2014,14,0,11,4
6069,11-04-2014,15,0,11.2,4.6
6069,11-04-2014,16,0,10.3,4.5
6069,11-04-2014,17,0,10.2,4.7
6069,11-04-2014,18,0,8.9,3.5
6069,11-04-2014,19,0,7.2,2.6
6069,11-04-2014,20,0,6,2
6069,11-04-2014,21,0,5.2,1.9
6069,11-04-2014,22,0,5,1.8
6069,11-04-2014,23,0,4.6,1.5
6069,12-04-2014,0,0,4,1.6
6069,12-04-2014,1,0,3.9,2.9
6069,12-04-2014,2,0,4.1,2.2
6069,12-04-2014,3,0,4,2.6
6069,12-04-2014,4,0,3.9,2.4
6069,12-04-2014,5,0,4,2.8
6069,12-04-2014,6,0,4.4,2.3
6069,12-04-2014,7,0,5.2,2.7
6069,12-04-2014,8,0,6,4.2
6069,12-04-2014,9,0,7,4.4
6069,12-04-2014,10,0,8.1,4.3
6069,12-04-2014,11,0,8.9,4.8
6069,12-04-2014,12,0,9.2,5.1
6069,12-04-2014,13,0,9.6,5.5
6069,12-04-2014,14,0,9.5,6
6069,12-04-2014,15,0,9.1,6.5
6069,12-04-2014,16,0.1,8.1,6
6069,12-04-2014,17,0.8,6.7,5.5
6069,12-04-2014,18,0.3,6.3,5.3
6069,12-04-2014,19,0.1,6.3,4.3
6069,12-04-2014,20,0,6.6,3.9
6069,12-04-2014,21,0,6.8,4.4
6069,12-04-2014,22,0.9,6.7,4.4
6069,12-04-2014,23,0.2,6.9,3.9
6069,13-04-2014,0,0,7.1,4.3
6069,13-04-2014,1,0,7.1,3.9
6069,13-04-2014,2,0,7.2,4.1
6069,13-04-2014,3,0,7,4.2
6069,13-04-2014,4,0,6.8,4
6069,13-04-2014,5,0,6.7,4.4
6069,13-04-2014,6,0,6.6,4.4
6069,13-04-2014,7,0,7.2,5.5
6069,13-04-2014,8,0,8,7.4
6069,13-04-2014,9,0.3,8.2,7.5
6069,13-04-2014,10,0.1,7.8,8.2
6069,13-04-2014,11,0,8.5,8.7
6069,13-04-2014,12,0.2,8.3,8.7
6069,13-04-2014,13,0,9,9.2
6069,13-04-2014,14,0,9,9.7
6069,13-04-2014,15,0,9,8.7
6069,13-04-2014,16,0,8.1,7.8
6069,13-04-2014,17,0.1,7.8,7.4
6069,13-04-2014,18,0,7.8,7
6069,13-04-2014,19,0,7.4,5.7
6069,13-04-2014,20,0,7.1,5.4
6069,13-04-2014,21,0,6.7,5
6069,13-04-2014,22,1,6.2,4.5
6069,13-04-2014,23,0.5,6.1,2.9
6069,14-04-2014,0,0.4,6.1,3.3
6069,14-04-2014,1,0.1,6,3.5
6069,14-04-2014,2,0,6.1,3.3
6069,14-04-2014,3,0.4,6,3.8
6069,14-04-2014,4,2,5.8,3.8
6069,14-04-2014,5,0.1,6,4.9
6069,14-04-2014,6,0,6,5.3
6069,14-04-2014,7,0.1,5.6,6
6069,14-04-2014,8,0.6,4.7,7.8
6069,14-04-2014,9,0.8,4.3,6.3
6069,14-04-2014,10,0.1,6.1,6.3
6069,14-04-2014,11,0,6.9,7.6
6069,14-04-2014,12,0,7.1,8
6069,14-04-2014,13,0,7.9,7.3
6069,14-04-2014,14,0,9,7.2
6069,14-04-2014,15,0,9.6,7.1
6069,14-04-2014,16,0,9.9,7.1
6069,14-04-2014,17,0,9.5,7.1
6069,14-04-2014,18,0,8.6,6.2
6069,14-04-2014,19,0,7.4,5.6
6069,14-04-2014,20,0,6.3,4.9
6069,14-04-2014,21,0,5.7,4.7
6069,14-04-2014,22,0,5.3,4
6069,14-04-2014,23,0,5,4
6069,15-04-2014,0,0,4.8,4.6
6069,15-04-2014,1,0,4.3,4.1
6069,15-04-2014,2,0,4.1,4.2
6069,15-04-2014,3,0,3.9,3.8
6069,15-04-2014,4,0,3.2,3.6
6069,15-04-2014,5,0,2.7,3.5
6069,15-04-2014,6,0,3.1,3.2
6069,15-04-2014,7,0,5,4.4
6069,15-04-2014,8,0,6.5,5.5
6069,15-04-2014,9,0,7.2,5.8
6069,15-04-2014,10,0,7.6,6.3
6069,15-04-2014,11,0,8.2,5.6
6069,15-04-2014,12,0,8.8,5.6
6069,15-04-2014,13,0,9,6
6069,15-04-2014,14,0,9.1,5.7
6069,15-04-2014,15,0,9,5.9
6069,15-04-2014,16,0,9,5.4
6069,15-04-2014,17,0,8.7,5.7
6069,15-04-2014,18,0,7.9,4.1
6069,15-04-2014,19,0,5.6,2.3
6069,15-04-2014,20,0,3.9,0.8
6069,15-04-2014,21,0,3,0.3
6069,15-04-2014,22,0,2.3,0.4
6069,15-04-2014,23,0,1.3,0.1
6069,16-04-2014,0,0,0.5,0.1
6069,16-04-2014,1,0,0.4,0.4
6069,16-04-2014,2,0,0,0.1
6069,16-04-2014,3,0,0,0.2
6069,16-04-2014,4,0,0.4,0.6
6069,16-04-2014,5,0,0.1,0.4
6069,16-04-2014,6,0,1.2,1
6069,16-04-2014,7,0,3.4,1.5
6069,16-04-2014,8,0,5.4,2
6069,16-04-2014,9,0,7.3,2.2
6069,16-04-2014,10,0,9.1,2.6
6069,16-04-2014,11,0,10.2,3.3
6069,16-04-2014,12,0,11,3
6069,16-04-2014,13,0,11.8,3.2
6069,16-04-2014,14,0,12.2,3.6
6069,16-04-2014,15,0,12.4,3.2
6069,16-04-2014,16,0,12.3,3.5
6069,16-04-2014,17,0,11.2,3.8
6069,16-04-2014,18,0,10.1,3.3
6069,16-04-2014,19,0,8.3,2.9
6069,16-04-2014,20,0,6.7,2
6069,16-04-2014,21,0,5.2,1.5
6069,16-04-2014,22,0,4.6,1.8
6069,16-04-2014,23,0,4.7,2.3
6069,17-04-2014,0,0,4.7,2.5
6069,17-04-2014,1,0,4.9,3.2
6069,17-04-2014,2,0,4.8,3.7
6069,17-04-2014,3,0,4.9,4
6069,17-04-2014,4,0,5.2,4.6
6069,17-04-2014,5,0,5.7,5.4
6069,17-04-2014,6,0,6.7,5.6
6069,17-04-2014,7,0,7.7,5.9
6069,17-04-2014,8,0,9.2,5
6069,17-04-2014,9,0,10.8,5.8
6069,17-04-2014,10,0,12.2,6.4
6069,17-04-2014,11,0,12.5,6.5
6069,17-04-2014,12,0,11.8,6.5
6069,17-04-2014,13,0,11.4,7.4
6069,17-04-2014,14,0,10.4,8.1
6069,17-04-2014,15,0.8,8.7,7
6069,17-04-2014,16,0.8,7.6,5.8
6069,17-04-2014,17,0.5,7,5.5
6069,17-04-2014,18,0.7,6.5,4.2
6069,17-04-2014,19,1.6,5.3,3.7
6069,17-04-2014,20,0,4.2,2.8
6069,17-04-2014,21,0,4.1,2.5
6069,17-04-2014,22,0,3.9,2.5
6069,17-04-2014,23,0,3.9,1.9
6069,18-04-2014,0,0,3.4,1.8
6069,18-04-2014,1,0,2.9,1.6
6069,18-04-2014,2,0,3.3,2.2
6069,18-04-2014,3,0,4,2.2
6069,18-04-2014,4,0,4.8,2.4
6069,18-04-2014,5,0,4.5,2.7
6069,18-04-2014,6,0,4.7,3.6
6069,18-04-2014,7,0,6.1,3.7
6069,18-04-2014,8,0,7.7,4.2
6069,18-04-2014,9,0,7.9,5
6069,18-04-2014,10,0,8.4,5.3
6069,18-04-2014,11,0,8.5,6.4
6069,18-04-2014,12,0,8.7,6
6069,18-04-2014,13,0,8.5,5.7
6069,18-04-2014,14,0,8.3,4.2
6069,18-04-2014,15,0,7.8,4.3
6069,18-04-2014,16,0,8.1,3.6
6069,18-04-2014,17,0,8.4,3.5
6069,18-04-2014,18,0,8.1,3.1
6069,18-04-2014,19,0,7.3,1.9
6069,18-04-2014,20,0,6.3,1.4
6069,18-04-2014,21,0,5.8,1.4
6069,18-04-2014,22,0,5.6,1.5
6069,18-04-2014,23,0,5.6,2
6069,19-04-2014,0,0,5.6,1.8
6069,19-04-2014,1,0,5.1,1.1
6069,19-04-2014,2,0,4.4,1.3
6069,19-04-2014,3,0,4.2,1.6
6069,19-04-2014,4,0,3.7,1
6069,19-04-2014,5,0,3.6,1.7
6069,19-04-2014,6,0,3.5,1
6069,19-04-2014,7,0,5.4,1.6
6069,19-04-2014,8,0,5.8,1.8
6069,19-04-2014,9,0,6.3,1.8
6069,19-04-2014,10,0,7.9,1.6
6069,19-04-2014,11,0,10.4,1.7
6069,19-04-2014,12,0,11.9,1.8
6069,19-04-2014,13,0,12.8,1.9
6069,19-04-2014,14,0,13.6,2
6069,19-04-2014,15,0,13.8,2.6
6069,19-04-2014,16,0,13.7,2.8
6069,19-04-2014,17,0,13.1,2.9
6069,19-04-2014,18,0,12.1,2.4
6069,19-04-2014,19,0,10.1,1.8
6069,19-04-2014,20,0,8.4,1.4
6069,19-04-2014,21,0,7.5,1
6069,19-04-2014,22,0,6.8,1.2
6069,19-04-2014,23,0,6.1,1
6069,20-04-2014,0,0,5.6,1.3
6069,20-04-2014,1,0,5.2,1.2
6069,20-04-2014,2,0,5.3,1.2
6069,20-04-2014,3,0,5.2,0.9
6069,20-04-2014,4,0,5.1,1.3
6069,20-04-2014,5,0,5.2,1.6
6069,20-04-2014,6,0,6,2.5
6069,20-04-2014,7,0,7.7,3.1
6069,20-04-2014,8,0,10.5,2.6
6069,20-04-2014,9,0,13,3.4
6069,20-04-2014,10,0,14.6,4.2
6069,20-04-2014,11,0,15.4,4.6
6069,20-04-2014,12,0,16.1,4.9
6069,20-04-2014,13,0,16.3,4.4
6069,20-04-2014,14,0,16.8,4.4
6069,20-04-2014,15,0,16.7,4.8
6069,20-04-2014,16,0,16.6,4.2
6069,20-04-2014,17,0,16.4,3.9
6069,20-04-2014,18,0,15.3,3.4
6069,20-04-2014,19,0,13.7,2
6069,20-04-2014,20,0,11.6,1.4
6069,20-04-2014,21,0,10.2,1.3
6069,20-04-2014,22,0,9.2,1.5
6069,20-04-2014,23,0,8.5,1.8
6069,21-04-2014,0,0,8.4,2.1
6069,21-04-2014,1,0,8.1,1.4
6069,21-04-2014,2,0,7.6,1
6069,21-04-2014,3,0,7.1,0.7
6069,21-04-2014,4,0,6.6,0.4
6069,21-04-2014,5,0,6.8,1
6069,21-04-2014,6,0,8.1,1.5
6069,21-04-2014,7,0,9.8,3.3
6069,21-04-2014,8,0,11.7,4.6
6069,21-04-2014,9,0,13.8,4.3
6069,21-04-2014,10,0,14.7,5
6069,21-04-2014,11,0,14.4,5.2
6069,21-04-2014,12,0,14,4.8
6069,21-04-2014,13,0,14.5,4.4
6069,21-04-2014,14,0,14.5,3.6
6069,21-04-2014,15,0,14.7,3.1
6069,21-04-2014,16,0,14.7,2.6
6069,21-04-2014,17,0,14.8,2
6069,21-04-2014,18,0,14.8,2.4
6069,21-04-2014,19,0,14,1.8
6069,21-04-2014,20,0,13.1,1.8
6069,21-04-2014,21,0,12.6,1.5
6069,21-04-2014,22,0,12.3,1.8
6069,21-04-2014,23,0,12.3,3
6069,22-04-2014,0,0,12.3,3.2
6069,22-04-2014,1,0,11.7,1.3
6069,22-04-2014,2,0,11.5,1.9
6069,22-04-2014,3,0,11.2,2.2
6069,22-04-2014,4,0,11.1,3.4
6069,22-04-2014,5,0,11,4.1
6069,22-04-2014,6,0,10.5,4.2
6069,22-04-2014,7,0.2,10.1,3.7
6069,22-04-2014,8,0,10.4,4.2
6069,22-04-2014,9,0,12,4.1
6069,22-04-2014,10,0,12.8,5.2
6069,22-04-2014,11,0,13.7,5.3
6069,22-04-2014,12,0,14,4.6
6069,22-04-2014,13,0,15.3,4.6
6069,22-04-2014,14,0,16.2,4.5
6069,22-04-2014,15,0,16.7,4.4
6069,22-04-2014,16,0,16.6,4
6069,22-04-2014,17,0,16.2,3.4
6069,22-04-2014,18,0,15.3,2.4
6069,22-04-2014,19,0,14.3,2.1
6069,22-04-2014,20,0,13.1,2.2
6069,22-04-2014,21,0,11.7,1.9
6069,22-04-2014,22,0,10.2,2.2
6069,22-04-2014,23,0,9.6,2.4
6069,23-04-2014,0,0,9.8,3.2
6069,23-04-2014,1,0,10.2,2.9
6069,23-04-2014,2,0,9.1,1.7
6069,23-04-2014,3,0,7.9,2.1
6069,23-04-2014,4,0,8.7,3.8
6069,23-04-2014,5,0,8.6,3.6
6069,23-04-2014,6,0,8.7,3.6
6069,23-04-2014,7,0,9.8,4.2
6069,23-04-2014,8,0,10.8,5.2
6069,23-04-2014,9,0,11.6,4.6
6069,23-04-2014,10,0,12.4,4.4
6069,23-04-2014,11,0,12.8,4.2
6069,23-04-2014,12,0,12.3,4.7
6069,23-04-2014,13,0,11.8,4.2
6069,23-04-2014,14,0,12.4,3.8
6069,23-04-2014,15,0,12.6,3.4
6069,23-04-2014,16,0.1,12.4,4.3
6069,23-04-2014,17,0,10.7,2.3
6069,23-04-2014,18,0,10.2,1.6
6069,23-04-2014,19,0,9.9,1.4
6069,23-04-2014,20,0,9.8,1.7
6069,23-04-2014,21,0,9.8,2.2
6069,23-04-2014,22,0,9.6,3
6069,23-04-2014,23,0,9.3,3.1
6069,24-04-2014,0,0,8.7,4.5
6069,24-04-2014,1,0,7.6,4.1
6069,24-04-2014,2,0,6.6,4.1
6069,24-04-2014,3,0,5.8,4.1
6069,24-04-2014,4,0,5.6,3.6
6069,24-04-2014,5,0,5.6,4.2
6069,24-04-2014,6,0,5.9,3.5
6069,24-04-2014,7,0,5.8,3.6
6069,24-04-2014,8,0,5.9,3.5
6069,24-04-2014,9,0,6,3.9
6069,24-04-2014,10,0,6.3,3.8
6069,24-04-2014,11,0,6.6,3.8
6069,24-04-2014,12,0,7,4
6069,24-04-2014,13,0,7.5,4.1
6069,24-04-2014,14,0,8.2,4.6
6069,24-04-2014,15,0,8.7,3.7
6069,24-04-2014,16,0,9,3
6069,24-04-2014,17,0,9.4,2.9
6069,24-04-2014,18,0,9.9,2.6
6069,24-04-2014,19,0,9.2,1.3
6069,24-04-2014,20,0,7.6,0.9
6069,24-04-2014,21,0,7,1
6069,24-04-2014,22,0,6.9,1
6069,24-04-2014,23,0,6.8,1
6069,25-04-2014,0,0,6.5,1.1
6069,25-04-2014,1,0,6.4,1.4
6069,25-04-2014,2,0,6.7,2.3
6069,25-04-2014,3,0,6.2,2
6069,25-04-2014,4,0,6.2,2.5
6069,25-04-2014,5,0,6.9,2.8
6069,25-04-2014,6,0,7.3,2.6
6069,25-04-2014,7,0,8.2,3
6069,25-04-2014,8,0,9.6,3.4
6069,25-04-2014,9,0,11,4.2
6069,25-04-2014,10,0,12.4,4.3
6069,25-04-2014,11,0,13.1,4.4
6069,25-04-2014,12,0,14,4.5
6069,25-04-2014,13,0,14.6,4
6069,25-04-2014,14,0,15.6,4
6069,25-04-2014,15,0,15.5,4
6069,25-04-2014,16,0,15.7,3.9
6069,25-04-2014,17,0,15.2,3.7
6069,25-04-2014,18,0,14.3,3.1
6069,25-04-2014,19,0,12.4,2.4
6069,25-04-2014,20,0,10.3,2
6069,25-04-2014,21,0,8.8,2.6
6069,25-04-2014,22,0,8,2.8
6069,25-04-2014,23,0,7.6,2.5
6069,26-04-2014,0,0,8,2.2
6069,26-04-2014,1,0,7.3,2.2
6069,26-04-2014,2,0,7.2,2.6
6069,26-04-2014,3,0,6.4,2.3
6069,26-04-2014,4,0,5.2,1.3
6069,26-04-2014,5,0,4.9,1.5
6069,26-04-2014,6,0,6.5,2.8
6069,26-04-2014,7,0,9,3.5
6069,26-04-2014,8,0,11.1,3.8
6069,26-04-2014,9,0,13.2,4.4
6069,26-04-2014,10,0,14.7,4.5
6069,26-04-2014,11,0,15.4,4.7
6069,26-04-2014,12,0,16,4.6
6069,26-04-2014,13,0,16.6,5
6069,26-04-2014,14,0,16.7,4.7
6069,26-04-2014,15,0,17.4,4
6069,26-04-2014,16,0,17.5,3.8
6069,26-04-2014,17,0,17.1,3.6
6069,26-04-2014,18,0,15.8,2.8
6069,26-04-2014,19,0,13.5,2.6
6069,26-04-2014,20,0,11.2,2.2
6069,26-04-2014,21,0,10,2.4
6069,26-04-2014,22,0,9.2,2
6069,26-04-2014,23,0,8.2,0.7
6069,27-04-2014,0,0,7.5,1.6
6069,27-04-2014,1,0,7.2,1.6
6069,27-04-2014,2,0,7,1
6069,27-04-2014,3,0,6.5,1.2
6069,27-04-2014,4,0,6.4,1.7
6069,27-04-2014,5,0,6.4,1.7
6069,27-04-2014,6,0,8.4,2.1
6069,27-04-2014,7,0,10.9,2.3
6069,27-04-2014,8,0,13.2,3.2
6069,27-04-2014,9,0,15,4.3
6069,27-04-2014,10,0,16,4.3
6069,27-04-2014,11,0,17.2,4.8
6069,27-04-2014,12,0,17.9,5.2
6069,27-04-2014,13,0,18.5,5
6069,27-04-2014,14,0,18.4,4.5
6069,27-04-2014,15,0,18.1,4
6069,27-04-2014,16,0,18,4.2
6069,27-04-2014,17,0,17.5,3.4
6069,27-04-2014,18,0,16.4,2.8
