station,date,time,prec,metp,meanwv
6069,07-04-2016,14,4,4.5,4.1
6069,07-04-2016,15,1.4,4.7,2.8
6069,07-04-2016,16,2,4.5,2.6
6069,07-04-2016,17,0.6,4.5,3.1
6069,07-04-2016,18,0.4,4.6,3.1
6069,07-04-2016,19,0.6,4.6,2.1
6069,07-04-2016,20,0.3,4.6,2.1
6069,07-04-2016,21,0,4.7,1.5
6069,07-04-2016,22,0,3.8,1.2
6069,07-04-2016,23,0.1,3.1,2.1
6069,08-04-2016,0,0,3.3,2.3
6069,08-04-2016,1,0.1,4.1,2.7
6069,08-04-2016,2,0,4.6,3
6069,08-04-2016,3,0,4.3,2.4
6069,08-04-2016,4,0,3.8,2.5
6069,08-04-2016,5,0,3.3,2.5
6069,08-04-2016,6,0,3.4,3.1
6069,08-04-2016,7,0,4.3,3.9
6069,08-04-2016,8,0,5.7,5
6069,08-04-2016,9,0.1,5.8,5.3
6069,08-04-2016,10,0,7,5.6
6069,08-04-2016,11,0.2,6.5,5.3
6069,08-04-2016,12,0.1,7.5,6.6
6069,08-04-2016,13,0,7.5,6.1
6069,08-04-2016,14,0,7.8,5.5
6069,08-04-2016,15,0,7.5,5.5
6069,08-04-2016,16,0,7.2,5.1
6069,08-04-2016,17,0,7.1,5.5
6069,08-04-2016,18,0,6.5,4.4
6069,08-04-2016,19,0,5.2,3
6069,08-04-2016,20,0,4.3,2.4
6069,08-04-2016,21,0,3.3,1.8
6069,08-04-2016,22,0,2.5,1.3
6069,08-04-2016,23,0,2.6,1.8
6069,09-04-2016,0,0,2.2,1.7
6069,09-04-2016,1,0.2,2.4,2.4
6069,09-04-2016,2,0,2,1.6
6069,09-04-2016,3,0,1.5,1.7
6069,09-04-2016,4,0,1.5,1.7
6069,09-04-2016,5,0,1.1,1.1
6069,09-04-2016,6,0,1.2,1.2
6069,09-04-2016,7,0,3,2.1
6069,09-04-2016,8,0,5.2,2.5
6069,09-04-2016,9,0,6.8,2.8
6069,09-04-2016,10,0,7.1,2.4
6069,09-04-2016,11,0,7.7,2
6069,09-04-2016,12,0,8.7,1.6
6069,09-04-2016,13,0,8.8,1.5
6069,09-04-2016,14,0,9.5,1.2
6069,09-04-2016,15,0,9.4,0.5
6069,09-04-2016,16,0,9.5,0.8
6069,09-04-2016,17,0,9.4,1.8
6069,09-04-2016,18,0,8.6,1.7
6069,09-04-2016,19,0,7.4,1.8
6069,09-04-2016,20,0,6.3,2
6069,09-04-2016,21,0,5.4,1.6
6069,09-04-2016,22,0,4.5,1.8
6069,09-04-2016,23,0,3.7,1.5
6069,10-04-2016,0,0,3.8,2.2
6069,10-04-2016,1,0,3.3,2.3
6069,10-04-2016,2,0,2.6,2.1
6069,10-04-2016,3,0,1.9,1.4
6069,10-04-2016,4,0,1.4,1.5
6069,10-04-2016,5,0,1.4,1.8
6069,10-04-2016,6,0,2.1,2.3
6069,10-04-2016,7,0,3.5,2.4
6069,10-04-2016,8,0,6.1,3.4
6069,10-04-2016,9,0,7.4,3.4
6069,10-04-2016,10,0,8.6,4
6069,10-04-2016,11,0,9.8,4.6
6069,10-04-2016,12,0,10.4,4.8
6069,10-04-2016,13,0,10.8,5.4
6069,10-04-2016,14,0,11.3,5.3
6069,10-04-2016,15,0,10.6,5.3
6069,10-04-2016,16,0,10.1,4.8
6069,10-04-2016,17,0,9.5,4.3
6069,10-04-2016,18,0,9.1,3.8
6069,10-04-2016,19,0,7.5,2
6069,10-04-2016,20,0,6.4,2
6069,10-04-2016,21,0,5.6,2.5
6069,10-04-2016,22,0,4,2
6069,10-04-2016,23,0,3.8,2.1
6069,11-04-2016,0,0,3.3,1.4
6069,11-04-2016,1,0,2.8,1.6
6069,11-04-2016,2,0,2.3,1.7
6069,11-04-2016,3,0,1.9,1.8
6069,11-04-2016,4,0,1.5,1.7
6069,11-04-2016,5,0,1.5,1.7
6069,11-04-2016,6,0,2.1,1.4
6069,11-04-2016,7,0,4,1.3
6069,11-04-2016,8,0,7.1,2.3
6069,11-04-2016,9,0,9,4.2
6069,11-04-2016,10,0,9.8,4.7
6069,11-04-2016,11,0,10.9,4.3
6069,11-04-2016,12,0,11.7,4.9
6069,11-04-2016,13,0,12.1,5.1
6069,11-04-2016,14,0,11.7,4.5
6069,11-04-2016,15,0,11.8,4.1
6069,11-04-2016,16,0,11.7,4.2
6069,11-04-2016,17,0,10.8,4.1
6069,11-04-2016,18,0,9.8,3.4
6069,11-04-2016,19,0,7.8,2.5
6069,11-04-2016,20,0,5.7,1.9
6069,11-04-2016,21,0,4.6,1.6
6069,11-04-2016,22,0,3.9,1.2
6069,11-04-2016,23,0,4,1.3
6069,12-04-2016,0,0,3.9,1.4
6069,12-04-2016,1,0,3.3,1.3
6069,12-04-2016,2,0,2.6,1.4
6069,12-04-2016,3,0,2,1.5
6069,12-04-2016,4,0,1.7,1.8
6069,12-04-2016,5,0,1.6,1.8
6069,12-04-2016,6,0,2.4,1.9
6069,12-04-2016,7,0,5.1,3.3
6069,12-04-2016,8,0,7.3,4.4
6069,12-04-2016,9,0,8.6,4.8
6069,12-04-2016,10,0,8.8,4.3
6069,12-04-2016,11,0,8.7,4.1
6069,12-04-2016,12,0,9,4.3
6069,12-04-2016,13,0,8.7,3.6
6069,12-04-2016,14,0,9,2.9
6069,12-04-2016,15,0,8.7,2.8
6069,12-04-2016,16,0.2,7.8,3.2
6069,12-04-2016,17,0.3,6.9,2.9
6069,12-04-2016,18,0,6.5,2.5
6069,12-04-2016,19,0,6.4,2.7
6069,12-04-2016,20,0,6.5,3
6069,12-04-2016,21,0,6.6,2.6
6069,12-04-2016,22,0,6.7,2
6069,12-04-2016,23,0,6.4,1.7
6069,13-04-2016,0,0,6.3,2.5
6069,13-04-2016,1,0,6.2,1.8
6069,13-04-2016,2,0,6.3,2.1
6069,13-04-2016,3,0,6.3,1.9
6069,13-04-2016,4,0,6.4,1.8
6069,13-04-2016,5,0,6.5,2.3
6069,13-04-2016,6,0,6.9,2.6
6069,13-04-2016,7,0,7.5,2.3
6069,13-04-2016,8,0,8.2,2.7
6069,13-04-2016,9,0,8.9,3
6069,13-04-2016,10,0,10.5,4.2
6069,13-04-2016,11,0,10.9,4.1
6069,13-04-2016,12,0,10.6,3
6069,13-04-2016,13,0,11,3.4
6069,13-04-2016,14,0,10.9,3.3
6069,13-04-2016,15,0,10.9,2.7
6069,13-04-2016,16,0,11.1,2.6
6069,13-04-2016,17,0,10.5,2.4
6069,13-04-2016,18,0,9.8,1.3
6069,13-04-2016,19,0,9.2,0.2
6069,13-04-2016,20,0,8.5,0.4
6069,13-04-2016,21,0,7.9,0.7
6069,13-04-2016,22,0,7.5,1.1
6069,13-04-2016,23,0,7,0.6
6069,14-04-2016,0,0,6.3,0.6
6069,14-04-2016,1,0,5.7,0.5
6069,14-04-2016,2,0,5.4,1
6069,14-04-2016,3,0,5.6,1.8
6069,14-04-2016,4,0,5.5,2.3
6069,14-04-2016,5,0,5.2,0.9
6069,14-04-2016,6,0,5.2,0.1
6069,14-04-2016,7,0,5.7,1.1
6069,14-04-2016,8,0,6.5,2.2
6069,14-04-2016,9,0,7.9,3.7
6069,14-04-2016,10,0,8.6,3.2
6069,14-04-2016,11,0,9.6,2.8
6069,14-04-2016,12,0,10.1,2.4
6069,14-04-2016,13,0,10.2,2.1
6069,14-04-2016,14,0,11.2,1.3
6069,14-04-2016,15,0,11.9,1.8
6069,14-04-2016,16,0,11.5,1.6
6069,14-04-2016,17,0,10.8,1.5
6069,14-04-2016,18,0,10.4,2
6069,14-04-2016,19,0,9,1.9
6069,14-04-2016,20,0,8.5,0.5
6069,14-04-2016,21,0,8.1,1
6069,14-04-2016,22,0,7.6,1.5
6069,14-04-2016,23,0,6.9,2.2
6069,15-04-2016,0,0,6.4,2.6
6069,15-04-2016,1,0.1,6.3,1.6
6069,15-04-2016,2,0,6.2,3.1
6069,15-04-2016,3,0,6.2,4.2
6069,15-04-2016,4,0,6.3,2.9
6069,15-04-2016,5,0,6.5,3.1
6069,15-04-2016,6,1.8,6.3,2.4
6069,15-04-2016,7,0.1,6.3,3
6069,15-04-2016,8,0,6.6,3.3
6069,15-04-2016,9,0,6.8,2.1
6069,15-04-2016,10,0,7.4,2.7
6069,15-04-2016,11,0,8.1,3.1
6069,15-04-2016,12,0,8.9,2.8
6069,15-04-2016,13,0.1,9.2,3
6069,15-04-2016,14,0.2,8.8,3.7
6069,15-04-2016,15,0,9.6,3.2
6069,15-04-2016,16,0,9.5,3.7
6069,15-04-2016,17,0,9,3.1
6069,15-04-2016,18,0,8.7,3.4
6069,15-04-2016,19,0,8.3,1.8
6069,15-04-2016,20,0,7.5,1
6069,15-04-2016,21,0,6.9,1
6069,15-04-2016,22,0,6.8,1.9
6069,15-04-2016,23,0,6.1,1.6
6069,16-04-2016,0,0,6,1.3
6069,16-04-2016,1,0,5.8,1.6
6069,16-04-2016,2,0,5.4,0.6
6069,16-04-2016,3,0,5.3,0.9
6069,16-04-2016,4,0,5,1.1
6069,16-04-2016,5,0.2,4.7,1.3
6069,16-04-2016,6,0.1,4.7,1
6069,16-04-2016,7,0,4.8,1.2
6069,16-04-2016,8,0.3,4.9,2.3
6069,16-04-2016,9,0.4,5,2.1
6069,16-04-2016,10,0,5.2,2
6069,16-04-2016,11,0,5.5,2.4
6069,16-04-2016,12,0.1,6,3
6069,16-04-2016,13,0,6.6,3.1
6069,16-04-2016,14,1.3,8,3.8
6069,16-04-2016,15,0.4,8.5,4.7
6069,16-04-2016,16,0,9.9,5.4
6069,16-04-2016,17,0,9.8,6.7
6069,16-04-2016,18,0,8.5,7.2
6069,16-04-2016,19,0,7,7.2
6069,16-04-2016,20,0,6.1,7.8
6069,16-04-2016,21,0,4,7.4
6069,16-04-2016,22,0.4,2.5,7.4
6069,16-04-2016,23,2.6,2,7.5
6069,17-04-2016,0,1.6,3.5,9.1
6069,17-04-2016,1,0.7,3.4,8.3
6069,17-04-2016,2,1.9,3.4,7.4
6069,17-04-2016,3,1.1,3.8,6.6
6069,17-04-2016,4,0.6,3.9,6.4
6069,17-04-2016,5,1,3.7,6
6069,17-04-2016,6,1.6,3.7,5.5
6069,17-04-2016,7,0.4,4.2,5.8
6069,17-04-2016,8,1,4.6,6
6069,17-04-2016,9,0.5,5,6
6069,17-04-2016,10,0,5.6,5.1
6069,17-04-2016,11,0,6.5,4.9
6069,17-04-2016,12,0,7.2,4.9
6069,17-04-2016,13,0,7.5,5.6
6069,17-04-2016,14,0,7.8,6.2
6069,17-04-2016,15,0,7.4,7.3
6069,17-04-2016,16,0,7.1,7.2
6069,17-04-2016,17,0,6.8,7.5
6069,17-04-2016,18,0,6.5,7.2
6069,17-04-2016,19,0,5.8,5.7
6069,17-04-2016,20,0,5.2,5.6
6069,17-04-2016,21,0,4.5,4.4
6069,17-04-2016,22,0,3.9,3.8
6069,17-04-2016,23,0,4.4,4.5
6069,18-04-2016,0,0,4.2,3.9
6069,18-04-2016,1,0,4,3.8
6069,18-04-2016,2,0,3.7,4.1
6069,18-04-2016,3,0,3.4,3.2
6069,18-04-2016,4,0,3.1,3.1
6069,18-04-2016,5,0,3.2,2.5
6069,18-04-2016,6,0,3.9,2.9
6069,18-04-2016,7,0,5.1,2.7
6069,18-04-2016,8,0,6.8,4.8
6069,18-04-2016,9,0,7.5,5.8
6069,18-04-2016,10,0,8,6.1
6069,18-04-2016,11,0.1,8.5,6.8
6069,18-04-2016,12,0,8.4,7.5
6069,18-04-2016,13,0.2,8.1,7.2
6069,18-04-2016,14,0,8.1,7.4
6069,18-04-2016,15,0.1,7.5,6.6
6069,18-04-2016,16,1.1,7.1,5.9
6069,18-04-2016,17,0,7.6,5.2
6069,18-04-2016,18,0,7.6,6
6069,18-04-2016,19,0,6.7,6
6069,18-04-2016,20,0,6,5.4
6069,18-04-2016,21,0,5.8,5.1
6069,18-04-2016,22,0,6.1,5.8
6069,18-04-2016,23,0,6.6,6.6
6069,19-04-2016,0,0,6.7,6.9
6069,19-04-2016,1,0,6.7,7.3
6069,19-04-2016,2,0,6.4,7.2
6069,19-04-2016,3,0,6,6.8
6069,19-04-2016,4,0,5.9,7.7
6069,19-04-2016,5,0,5.5,7.7
6069,19-04-2016,6,0,5.7,8
6069,19-04-2016,7,0,6.3,8.7
6069,19-04-2016,8,0,6.9,9.5
6069,19-04-2016,9,0,7.6,8.9
6069,19-04-2016,10,0,8.1,9.7
6069,19-04-2016,11,0,8.7,10.1
6069,19-04-2016,12,0,8.9,10.2
6069,19-04-2016,13,0,9.1,9.7
6069,19-04-2016,14,0,8.9,9.2
6069,19-04-2016,15,0,8.8,8.6
6069,19-04-2016,16,0,9,8.3
6069,19-04-2016,17,0,8.7,7.8
6069,19-04-2016,18,0,8.2,7
6069,19-04-2016,19,0,7.3,6
6069,19-04-2016,20,0,6.5,5.2
6069,19-04-2016,21,0,5.9,4.5
6069,19-04-2016,22,0,5.6,4.3
6069,19-04-2016,23,0,5.4,4.3
6069,20-04-2016,0,0,5.1,4.4
6069,20-04-2016,1,0,4.8,4.2
6069,20-04-2016,2,0,4.5,4.2
6069,20-04-2016,3,0,4.2,4.2
6069,20-04-2016,4,0,3.9,3.8
6069,20-04-2016,5,0,3.9,4.1
6069,20-04-2016,6,0,4.4,4.4
6069,20-04-2016,7,0,5.5,4.4
6069,20-04-2016,8,0,6.8,4.9
6069,20-04-2016,9,0,7.8,4.9
6069,20-04-2016,10,0,8.5,5.1
6069,20-04-2016,11,0,9.1,4.7
6069,20-04-2016,12,0,9.6,4.9
6069,20-04-2016,13,0,10,5.4
6069,20-04-2016,14,0,9.9,5.8
6069,20-04-2016,15,0,9.7,5.9
6069,20-04-2016,16,0,9,6.2
6069,20-04-2016,17,0,8.4,6.2
6069,20-04-2016,18,0,7.4,5.4
6069,20-04-2016,19,0,6.2,5
6069,20-04-2016,20,0,5.2,3.8
6069,20-04-2016,21,0,4.7,3.8
6069,20-04-2016,22,0,4.5,4.1
6069,20-04-2016,23,0,4.5,3.7
6069,21-04-2016,0,0,4.3,3.7
6069,21-04-2016,1,0,4.2,3.7
6069,21-04-2016,2,0,4.1,3.8
6069,21-04-2016,3,0,4,3.6
6069,21-04-2016,4,0,3.4,2.9
6069,21-04-2016,5,0,3.3,2.7
6069,21-04-2016,6,0,4.3,3.5
6069,21-04-2016,7,0,5.5,4.3
6069,21-04-2016,8,0,6.5,4.9
6069,21-04-2016,9,0,7.6,5.9
6069,21-04-2016,10,0,8.1,6
6069,21-04-2016,11,0,8.8,6.4
6069,21-04-2016,12,0,8.2,6.7
6069,21-04-2016,13,0,8,6.2
6069,21-04-2016,14,0,8.1,6.2
6069,21-04-2016,15,0,8.6,6.9
6069,21-04-2016,16,0,8.1,7.4
6069,21-04-2016,17,0,7.6,7.8
6069,21-04-2016,18,0,7.1,7.6
6069,21-04-2016,19,0,6.3,7.2
6069,21-04-2016,20,0,5.9,7
6069,21-04-2016,21,0,5.7,7.6
6069,21-04-2016,22,0,5.8,7.7
6069,21-04-2016,23,0,5.3,7.1
6069,22-04-2016,0,0,4.9,6.5
6069,22-04-2016,1,0,4.5,5.5
6069,22-04-2016,2,0,4.1,5.1
6069,22-04-2016,3,0,3.9,4.6
6069,22-04-2016,4,0,3.4,3.1
6069,22-04-2016,5,0,3.1,2.9
6069,22-04-2016,6,0,4.1,2.3
6069,22-04-2016,7,0,5.7,2.7
6069,22-04-2016,8,0,7.2,3.6
6069,22-04-2016,9,0,8.2,2.8
6069,22-04-2016,10,0,9,3.1
6069,22-04-2016,11,0,9.4,4.4
6069,22-04-2016,12,0,9.9,4.8
6069,22-04-2016,13,0,10.1,5.6
6069,22-04-2016,14,0,9.6,6.1
6069,22-04-2016,15,0,8.9,6
6069,22-04-2016,16,0,8.7,6
6069,22-04-2016,17,0,8.1,5.5
6069,22-04-2016,18,0,7.2,5.2
6069,22-04-2016,19,0,6,3.9
6069,22-04-2016,20,0,4.5,2.2
6069,22-04-2016,21,0,3.6,2.6
6069,22-04-2016,22,0,2.9,2.4
6069,22-04-2016,23,0,2.2,1.9
6069,23-04-2016,0,0,2,1.7
6069,23-04-2016,1,0,2,1.7
6069,23-04-2016,2,0,2.5,1.2
6069,23-04-2016,3,0,1.7,0.6
6069,23-04-2016,4,0,1.5,1
6069,23-04-2016,5,0,1.2,0.6
6069,23-04-2016,6,0,0.8,0.7
6069,23-04-2016,7,0,4.1,2.5
6069,23-04-2016,8,0,6.2,2.8
6069,23-04-2016,9,0,6.6,2.4
6069,23-04-2016,10,0,7.1,2.7
6069,23-04-2016,11,0,6.9,3.5
6069,23-04-2016,12,0,7.3,3.5
6069,23-04-2016,13,0,7.4,4
6069,23-04-2016,14,0.1,6,3.6
6069,23-04-2016,15,0,4.4,2.6
6069,23-04-2016,16,0,4,3
6069,23-04-2016,17,0,5.7,2.8
6069,23-04-2016,18,0,4.6,2.4
6069,23-04-2016,19,0,3.5,2.3
6069,23-04-2016,20,0,2.2,1.6
6069,23-04-2016,21,0,1.7,1.2
6069,23-04-2016,22,0,1.2,1.4
6069,23-04-2016,23,0,0.9,1.1
6069,24-04-2016,0,0,1.2,1.1
6069,24-04-2016,1,0,0.9,0.5
6069,24-04-2016,2,0,0.2,1.3
6069,24-04-2016,3,0,-0.3,1
6069,24-04-2016,4,0,-0.9,0.3
6069,24-04-2016,5,0,-1.4,0.5
6069,24-04-2016,6,0,-0.1,1.1
6069,24-04-2016,7,0,1.9,1.6
6069,24-04-2016,8,0,4.1,2.1
6069,24-04-2016,9,0,5.9,2.3
6069,24-04-2016,10,0,6.3,2.5
6069,24-04-2016,11,0,4.3,5.3
6069,24-04-2016,12,0,3.9,3.1
6069,24-04-2016,13,0,4.3,4.5
6069,24-04-2016,14,0,4.4,3
6069,24-04-2016,15,0,4.6,2.5
6069,24-04-2016,16,0,5.7,2.7
6069,24-04-2016,17,0,4.9,2
6069,24-04-2016,18,0,6,5
6069,24-04-2016,19,0,4.5,4.5
6069,24-04-2016,20,0,2.9,2.1
6069,24-04-2016,21,0,2.1,1
6069,24-04-2016,22,0,1.2,0.7
6069,24-04-2016,23,0,0.7,1.1
6069,25-04-2016,0,0,0.2,1.7
6069,25-04-2016,1,0,0,1.2
6069,25-04-2016,2,0,-0.7,0.8
6069,25-04-2016,3,0,-1,1
6069,25-04-2016,4,0,-0.4,2
6069,25-04-2016,5,0,-0.6,1.4
6069,25-04-2016,6,0,0.1,1.5
6069,25-04-2016,7,0,1.2,2
6069,25-04-2016,8,0,3.3,2
6069,25-04-2016,9,0,4.5,2.6
6069,25-04-2016,10,0,4.9,4.4
6069,25-04-2016,11,0,4.4,4
6069,25-04-2016,12,0.2,3.2,2.5
6069,25-04-2016,13,1.7,2.4,2.6
6069,25-04-2016,14,1.6,1.5,2
6069,25-04-2016,15,0.3,3,2.6
6069,25-04-2016,16,0.2,4,3.5
6069,25-04-2016,17,0.1,3.8,5.1
6069,25-04-2016,18,0,3.8,4.4
6069,25-04-2016,19,0.1,3.7,3.9
6069,25-04-2016,20,0,3.4,4.1
6069,25-04-2016,21,2.6,1.7,2.7
6069,25-04-2016,22,3.1,0.7,4
6069,25-04-2016,23,0.4,1.4,3
6069,26-04-2016,0,0,1.2,2.7
6069,26-04-2016,1,0,1.6,2.6
6069,26-04-2016,2,0,1.7,2.2
6069,26-04-2016,3,0,1.7,2.8
6069,26-04-2016,4,0,2.2,3.5
6069,26-04-2016,5,0,2.8,4.2
6069,26-04-2016,6,0,3.6,4.4
6069,26-04-2016,7,0,4.5,5.3
6069,26-04-2016,8,0,5.1,6.1
6069,26-04-2016,9,0,5.6,6.6
6069,26-04-2016,10,1.3,3.5,6.5
6069,26-04-2016,11,2.5,2.3,4.9
6069,26-04-2016,12,0.5,3.6,3.3
6069,26-04-2016,13,1.3,3.9,5.4
6069,26-04-2016,14,1.7,3.1,5.2
6069,26-04-2016,15,0.8,2.9,6.3
6069,26-04-2016,16,0.5,3,5.6
6069,26-04-2016,17,0.6,2.7,5.4
6069,26-04-2016,18,1.2,2.5,5
6069,26-04-2016,19,0.1,2.6,3.7
6069,26-04-2016,20,0,2.8,5.4
6069,26-04-2016,21,0.1,3,5.5
6069,26-04-2016,22,0.1,2.9,3.7
6069,26-04-2016,23,0,2.6,1.5
6069,27-04-2016,0,0,2.4,0.5
6069,27-04-2016,1,0,2.3,0.4
6069,27-04-2016,2,0,1.9,1.4
6069,27-04-2016,3,0,1.6,1.4
6069,27-04-2016,4,0,2.7,1.6
6069,27-04-2016,5,0,2.9,2.1
6069,27-04-2016,6,0,3.2,3.1
6069,27-04-2016,7,0.1,3.7,5.4
6069,27-04-2016,8,0.3,2.9,6.4
6069,27-04-2016,9,0.1,3.1,5.7
6069,27-04-2016,10,0.1,3.3,5.6
6069,27-04-2016,11,0.1,3.5,5.6
