station,date,time,prec,metp,meanwv
6069,27-04-2015,18,0,6.8,4.9
6069,27-04-2015,19,0,5.8,3.7
6069,27-04-2015,20,0,4.7,2.9
6069,27-04-2015,21,0,3.9,1.8
6069,27-04-2015,22,0,3.5,2.2
6069,27-04-2015,23,0,2.6,2
6069,28-04-2015,0,0,2.3,2.1
6069,28-04-2015,1,0,1.6,1.3
6069,28-04-2015,2,0,1,1.2
6069,28-04-2015,3,0,0.8,1.4
6069,28-04-2015,4,0,0.6,1.2
6069,28-04-2015,5,0,0.8,1.1
6069,28-04-2015,6,0,2.4,1.5
6069,28-04-2015,7,0,4.9,2.2
6069,28-04-2015,8,0,6.3,3.2
6069,28-04-2015,9,0,7,3
6069,28-04-2015,10,0,7.9,3
6069,28-04-2015,11,0,9,3
6069,28-04-2015,12,0,9.2,3.4
6069,28-04-2015,13,0,9.6,3.4
6069,28-04-2015,14,0,10.7,3.3
6069,28-04-2015,15,0,10.6,3.8
6069,28-04-2015,16,0,10.2,3.6
6069,28-04-2015,17,0,9,4.7
6069,28-04-2015,18,0,8,4.5
6069,28-04-2015,19,0,7,3.2
6069,28-04-2015,20,0,5.6,2.7
6069,28-04-2015,21,0,4.4,2.4
6069,28-04-2015,22,0,4.1,2.2
6069,28-04-2015,23,0,2.9,1.7
6069,29-04-2015,0,0,2.2,1.7
6069,29-04-2015,1,0,1.8,1.6
6069,29-04-2015,2,0,1.5,2.1
6069,29-04-2015,3,0,2.1,2.3
6069,29-04-2015,4,0,1.8,1.5
6069,29-04-2015,5,0,2.2,2.1
6069,29-04-2015,6,0,3.3,2.6
6069,29-04-2015,7,0,5.2,3.9
6069,29-04-2015,8,0,6.9,4.6
6069,29-04-2015,9,0,8.6,5.1
6069,29-04-2015,10,0,10.1,5.9
6069,29-04-2015,11,0,10.4,6.1
6069,29-04-2015,12,0,11.1,5.4
6069,29-04-2015,13,0,11.3,5.2
6069,29-04-2015,14,0.1,9,6
6069,29-04-2015,15,0,9.7,2.6
6069,29-04-2015,16,0,10.5,4.1
6069,29-04-2015,17,0,10.8,4.4
6069,29-04-2015,18,0,10.2,4.9
6069,29-04-2015,19,0,9.4,3.9
6069,29-04-2015,20,0,8.8,3.9
6069,29-04-2015,21,0,8.5,3.8
6069,29-04-2015,22,0,8.6,4.4
6069,29-04-2015,23,0,8.7,3.7
6069,30-04-2015,0,0,8,2.6
6069,30-04-2015,1,1.6,6.5,3.5
6069,30-04-2015,2,1.2,5,3.2
6069,30-04-2015,3,2.8,4.3,2.3
6069,30-04-2015,4,1.2,3.9,2.6
6069,30-04-2015,5,0,3.7,3
6069,30-04-2015,6,0,3.6,3
6069,30-04-2015,7,0,4.4,3.1
6069,30-04-2015,8,0,6,2.2
6069,30-04-2015,9,0,7.2,1.9
6069,30-04-2015,10,0,8.6,2.2
6069,30-04-2015,11,0.1,9,1.9
6069,30-04-2015,12,0,10,2.3
6069,30-04-2015,13,0,10.9,2.4
6069,30-04-2015,14,0.6,9,4
6069,30-04-2015,15,0.5,6.5,3.6
6069,30-04-2015,16,0,6.6,4.2
6069,30-04-2015,17,0.1,6.5,1
6069,30-04-2015,18,0,6.7,1
6069,30-04-2015,19,0,5.3,1.5
6069,30-04-2015,20,0,4.6,1.8
6069,30-04-2015,21,0.1,4.7,1.6
6069,30-04-2015,22,0,4.7,1.6
6069,30-04-2015,23,0,4.4,2.1
