"","x"
"int.f0",-0.664471828453352
"int.r1",-0.869134294679672
"int.r2",-0.186961214256985
"int.r3",-3.4913192710622
"man.ph.r1",0.608484668919338
"man.ph.r3",0.309713855293505
"man.source.pig.f0",-0.67963259168703
