"","x"
"int.f0",-0.570245253492764
"int.r1",-1.45094132145644
"int.r2",-0.846173107811267
"int.r3",-3.0844323392847
"man.ph.r1",0.382163927054988
"man.ph.r3",0.239335978642507
"man.source.pig.f0",0.0642008235677709
