"","x"
"int.f0",0.102577653966834
"int.r1",-1.04206159417203
"int.r2",-1.74135120480226
"int.r3",-3.4247759517933
"man.ph.r1",0.541870770367024
"man.ph.r3",0.279316250980326
"man.source.pig.f0",0.166528026165655
