"","x"
"int.f0",-5.89284498331747
"int.r1",-1.13508612725958
"int.r2",-1.09528828051744
"int.r3",-2.90866195866739
"man.ph.r1",1.15360848454847
"man.ph.r3",0.163749550942104
"man.source.pig.f0",5.58631970268762
