"","x"
"int.f0",-0.593778636663445
"int.r1",-1.44236289968625
"int.r2",-0.912930190897253
"int.r3",-3.19157962486587
"man.ph.r1",0.791324510721626
"man.ph.r3",0.168548430636353
"man.source.pig.f0",-0.330626815739065
