"","x"
"int.f0",0.500389733308127
"int.r1",-0.813830102537405
"int.r2",-2.95716405656584
"int.r3",-2.40107824979167
"man.ph.r1",0.662621784050446
"man.ph.r3",0.710974214270992
"man.source.pig.f0",-0.0943488449872505
