"","x"
"int.f0",0.608610488250007
"int.r1",-0.242442769478281
"int.r2",-0.735978181864939
"int.r3",-3.62303846868615
"man.ph.r1",0.499920447160818
"man.ph.r3",0.565721141326596
"man.source.pig.f0",-1.18301294450777
