"","x"
"int.f0",0.545757539437435
"int.r1",-0.244894518506726
"int.r2",-4.02324424985934
"int.r3",-2.44132033915998
"man.ph.r1",1.81377973023989
"man.ph.r3",0.166183745141318
"man.source.pig.f0",0.126003570458972
