"","x"
"int.f0",-0.819599905201501
"int.r1",-0.240521154521359
"int.r2",-1.33523078260983
"int.r3",-3.31935456839019
"man.ph.r1",0.977195777200114
"man.ph.r3",0.378571580785577
"man.source.pig.f0",-0.0155385214535637
