"","x"
"int.f0",-0.81962227084504
"int.r1",-1.06257922702463
"int.r2",-1.96059529052886
"int.r3",-3.4776602759509
"man.ph.r1",0.678462524793421
"man.ph.r3",1.07282630953341
"man.source.pig.f0",0.0106499637603436
