"","x"
"int.f0",0.213089084251471
"int.r1",-0.626043389329706
"int.r2",-1.33693116706342
"int.r3",-2.61678535366092
"man.ph.r1",0.608901695547755
"man.ph.r3",0.0781487658217725
"man.source.pig.f0",-1.25840501461263
