"","x"
"int.f0",-0.335514167714461
"int.r1",-0.977413728310294
"int.r2",-0.317101390092415
"int.r3",-3.04455705104954
"man.ph.r1",1.23819433118441
"man.ph.r3",0.427806939320081
"man.source.pig.f0",-0.995921250148566
