"","x"
"int.f0",0.315624036972763
"int.r1",-0.635389417672333
"int.r2",-1.48455320833401
"int.r3",-2.84618160260516
"incorp.shallow.f4",-0.771667761294508
"incorp.shallow.r3",-0.437325887623096
