"","x"
"int.f0",-0.0141924772991319
"int.r1",-0.463574908736975
"int.r2",-2.22085129867302
"int.r3",-2.3869801174664
"incorp.shallow.f4",-0.964966548279922
"incorp.shallow.r3",-0.35529618443971
