"","x"
"int.f0",1.0948111438932
"int.r1",-0.404067802943328
"int.r2",-1.18974881818386
"int.r3",-2.51027236689042
"incorp.shallow.f4",-1.75982477522993
"incorp.shallow.r3",-0.370081506695718
