"","x"
"int.f0",0.972798681321927
"int.r1",-0.675883446274749
"int.r2",-2.61344194005744
"int.r3",-3.07848269784848
"incorp.deep.f4",-3.81500759555079
"incorp.shallow.f4",-0.827409288949205
"incorp.deep.r3",-0.510661150144497
"incorp.shallow.r3",0.404969859768634
