"","x"
"int.f0",0.552746849337357
"int.r1",-1.67767103832004
"int.r2",-0.491258463906139
"int.r3",-2.77358213455656
"incorp.shallow.f4",-0.552969035634801
"incorp.shallow.r3",-1.28975894295218
