"","x"
"int.f0",-0.529939903532396
"int.r1",-0.144102962482933
"int.r2",-1.77987651445045
"int.r3",-3.56200956663866
"incorp.shallow.f4",-1.26364300536319
"incorp.shallow.r3",-0.315520399785254
