"","x"
"int.f0",0.731828793686186
"int.r1",-0.503456591399917
"int.r2",-4.08051161800341
"int.r3",-1.64236343911519
"incorp.shallow.f4",-1.30134994094352
"incorp.shallow.r3",-1.35510531314185
