"","x"
"int.f0",-0.515174204829894
"int.r1",-0.901455858596671
"int.r2",-1.13182774322895
"int.r3",-2.67427926993612
"incorp.shallow.f4",-0.298218091514587
"incorp.shallow.r3",-0.351627391429065
