"","x"
"int.f0",4.47721315035627
"int.r1",-0.51345590070488
"int.r2",-1.06141359822317
"int.r3",-1.98414010635625
"incorp.shallow.f4",-1.63005176589231
"incorp.shallow.r3",-0.827154024538987
