"","x"
"int.f0",0.231427020118541
"int.r1",-0.710786515825936
"int.r2",-2.56542342166068
"int.r3",-1.90714285632511
"incorp.shallow.f4",-0.899790996938829
"incorp.shallow.r3",-0.957918709591627
