"","x"
"int.f0",-0.701071431500372
"int.r1",-0.375878220478654
"int.r2",-1.57452337716777
"int.r3",-2.34226254036092
"incorp.shallow.f4",-0.409749551720909
"incorp.shallow.r3",-0.675437627839563
