"","x"
"int.f0",0.529338927324247
"int.r1",-0.331527838029807
"int.r2",-1.61610677458493
"int.r3",-2.30346480071794
"incorp.shallow.f4",-1.18481221602349
"incorp.shallow.r3",-0.724848582551169
