"","x"
"int.f0",0.825709931988804
"int.r1",-0.917942881414204
"int.r2",-0.705172486296339
"int.r3",-2.31189719417614
"incorp.deep.f4",-3.5748914832782
"incorp.deep.r3",-2.02073008993651
