"","x"
"int.f0",-0.33682319344399
"int.r1",-0.439142698440731
"int.r2",-2.00630898300736
"int.r3",-2.28733788756899
"incorp.shallow.f4",0.0703502433940298
"incorp.shallow.r3",-0.580526893811793
