"id","decade","app.timing","app.mthd","crop","crop.hght","incorp.descrip","man.source","man.dm","man.ph","man.trt","air.temp","wind.2m","rain.rate","EFp"
"099-1980",1980,"Autumn","Trailing hose","Grass",15,"None","Digestate",5.1,7.9,"None",13.6,3.45,0.09,30
"007-1980",1980,"Autumn","Open slot injection","Grass",10,NA,"Cattle",7.3,7,"None",13.6,3.45,0.09,17
"044-1980",1980,"Autumn","Open slot injection","Grass",10,NA,"Pig",3.2,7.2,"None",13.6,3.45,0.09,9.5
"081-1980",1980,"Autumn","Open slot injection","Grass",10,NA,"Digestate",5.1,7.9,"None",13.6,3.45,0.09,17
"008-1980",1980,"Autumn","Closed slot injection","None",0,NA,"Cattle",7.3,7,"None",13.6,3.45,0.09,1.6
"045-1980",1980,"Autumn","Closed slot injection","None",0,NA,"Pig",3.2,7.2,"None",13.6,3.45,0.09,1.8
"082-1980",1980,"Autumn","Closed slot injection","None",0,NA,"Digestate",5.1,7.9,"None",13.6,3.45,0.09,2.6
"030-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Cattle",7.3,7,"None",10.9,3.6,0.09,36
"137-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Cattle",7.3,6,"Barn acidified",10.9,3.6,0.09,17
"203-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Cattle",7.3,6.4,"Field acidified",10.9,3.6,0.09,25
"260-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Cattle",7.3,7,"None",10.9,3.6,0.09,40
"320-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Cattle",7.3,6,"Barn acidified",10.9,3.6,0.09,23
"360-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Cattle",7.3,6.4,"Field acidified",10.9,3.6,0.09,30
"031-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Cattle",7.3,7,"None",10.9,3.6,0.09,36
"138-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Cattle",7.3,6,"Barn acidified",10.9,3.6,0.09,17
"204-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Cattle",7.3,6.4,"Field acidified",10.9,3.6,0.09,25
"261-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Cattle",7.3,7,"None",10.9,3.6,0.09,40
"321-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Cattle",7.3,6,"Barn acidified",10.9,3.6,0.09,23
"361-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Cattle",7.3,6.4,"Field acidified",10.9,3.6,0.09,30
"032-1980",1980,"Winter-spring","Broadcast","None",0,"None","Cattle",7.3,7,"None",10.9,3.6,0.09,52
"139-1980",1980,"Winter-spring","Broadcast","None",0,"None","Cattle",7.3,6,"Barn acidified",10.9,3.6,0.09,39
"205-1980",1980,"Winter-spring","Broadcast","None",0,"None","Cattle",7.3,6.4,"Field acidified",10.9,3.6,0.09,45
"067-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Pig",3.2,7.2,"None",10.9,3.6,0.09,9.9
"170-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Pig",3.2,6,"Barn acidified",10.9,3.6,0.09,7.2
"236-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Pig",3.2,6.4,"Field acidified",10.9,3.6,0.09,8.4
"280-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Pig",3.2,7.2,"None",10.9,3.6,0.09,15
"340-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Pig",3.2,6,"Barn acidified",10.9,3.6,0.09,10
"380-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Pig",3.2,6.4,"Field acidified",10.9,3.6,0.09,12
"068-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Pig",3.2,7.2,"None",10.9,3.6,0.09,9.9
"171-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Pig",3.2,6,"Barn acidified",10.9,3.6,0.09,7.2
"237-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Pig",3.2,6.4,"Field acidified",10.9,3.6,0.09,8.4
"281-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Pig",3.2,7.2,"None",10.9,3.6,0.09,15
"341-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Pig",3.2,6,"Barn acidified",10.9,3.6,0.09,10
"381-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Pig",3.2,6.4,"Field acidified",10.9,3.6,0.09,12
"069-1980",1980,"Winter-spring","Broadcast","None",0,"None","Pig",3.2,7.2,"None",10.9,3.6,0.09,31
"172-1980",1980,"Winter-spring","Broadcast","None",0,"None","Pig",3.2,6,"Barn acidified",10.9,3.6,0.09,20
"238-1980",1980,"Winter-spring","Broadcast","None",0,"None","Pig",3.2,6.4,"Field acidified",10.9,3.6,0.09,23
"104-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Digestate",5.1,7.9,"None",10.9,3.6,0.09,25
"300-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Digestate",5.1,7.9,"None",10.9,3.6,0.09,32
"105-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Digestate",5.1,7.9,"None",10.9,3.6,0.09,25
"301-1980",1980,"Winter-spring","Broadcast","None",0,NA,"Digestate",5.1,7.9,"None",10.9,3.6,0.09,32
"106-1980",1980,"Winter-spring","Broadcast","None",0,"None","Digestate",5.1,7.9,"None",10.9,3.6,0.09,50
