"decade","app.timing","app.timing.d","app.mthd","crop.status","app.mthd.d","incorp.timing","man.trt","man.source","man.descrip.d","man.source.d","id","incorp","crop.status.d","incorp.timing.d","EF.2008","EF.2008.source","notes.inputs","man.dm","man.ph","man.tn","man.tan","man.source.pig","t.incorp","incorp.deep","incorp.shallow","crop","crop.hght","crop.notes","grass.hght","cereal.hght","bsth.cereal.hght","month.start","month.end","date.notes","air.temp","wind.2m","rain.rate","app.mthd.bc","app.mthd.os","app.mthd.cs","app.rate","tan.app","app.rate.ni","ct","id1","emis","EF","emis.def","EF.def","man.trt.nm","incorp.nm","EF.rel","EFp"
1980,"Winter-spring","Vinter-forår","Broadcast","-","Bredspredning","< 12 hours","Barn acidified","Pig","Gylle forsuret i stald-tank","Svin","0170-1980","Deep","-","< 12 timer",NA,NA,NA,3.2,6,3.8,2.7,1,12,TRUE,FALSE,"None",0,NA,NA,0,0,11,3,NA,10.9444444444444,3.60333333333333,0.09,1,0,0,30,81,30,168,170,5.8,0.072,6.4,0.079,"Barn acidified","Deep incorp.",0,7.2
1980,"Winter-spring","Vinter-forår","Broadcast","-","Bredspredning","> 12 hours","Barn acidified","Pig","Gylle forsuret i stald-tank","Svin","0171-1980","Deep","-","> 12 timer",NA,NA,NA,3.2,6,3.8,2.7,1,12,TRUE,FALSE,"None",0,NA,NA,0,0,11,3,NA,10.9444444444444,3.60333333333333,0.09,1,0,0,30,81,30,168,171,5.8,0.072,6.4,0.079,"Barn acidified","Deep incorp.",0,7.2
1980,"Winter-spring","Vinter-forår","Broadcast","-/+","Bredspredning","None","Barn acidified","Pig","Gylle forsuret i stald-tank","Svin","0172-1980","None","-/+",NA,NA,NA,NA,3.2,6,3.8,2.7,1,NA,FALSE,FALSE,"None",0,NA,NA,0,0,11,3,NA,10.9444444444444,3.60333333333333,0.09,1,0,0,30,81,30,168,172,16,0.2,9.9,0.12,"Barn acidified","No incorp.",0,20
1980,"Spring-summer","Forår-sommer","Broadcast","+","Bredspredning","None","Barn acidified","Pig","Gylle forsuret i stald-tank","Svin","0173-1980","None","+",NA,NA,NA,NA,3.2,6,3.8,2.7,1,NA,FALSE,FALSE,"Cereal and grass",15,NA,10,15,0,4,8,NA,13.12,3.404,0.09,1,0,0,30,81,30,168,173,16,0.2,11,0.14,"Barn acidified","No incorp.",0,20
1980,"Late summer-autumn","Sensommer-efterår","Broadcast","+","Bredspredning","None","Barn acidified","Pig","Gylle forsuret i stald-tank","Svin","0174-1980","None","+",NA,NA,NA,NA,3.2,6,3.8,2.7,1,NA,FALSE,FALSE,"Grass",10,NA,10,0,0,7,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",15.2,3.41166666666667,0.09,1,0,0,30,81,30,168,174,16,0.2,12,0.15,"Barn acidified","No incorp.",0,20
1980,"Late summer-autumn","Sensommer-efterår","Broadcast","-","Bredspredning","< 12 hours","Barn acidified","Pig","Gylle forsuret i stald-tank","Svin","0175-1980","Deep","-","< 12 timer",NA,NA,NA,3.2,6,3.8,2.7,1,12,TRUE,FALSE,"None",0,NA,NA,0,0,7,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",15.2,3.41166666666667,0.09,1,0,0,30,81,30,168,175,6.5,0.08,8.2,0.1,"Barn acidified","Deep incorp.",0,8
1980,"Late summer-autumn","Sensommer-efterår","Broadcast","-","Bredspredning","> 12 hours","Barn acidified","Pig","Gylle forsuret i stald-tank","Svin","0176-1980","Deep","-","> 12 timer",NA,NA,NA,3.2,6,3.8,2.7,1,12,TRUE,FALSE,"None",0,NA,NA,0,0,7,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",15.2,3.41166666666667,0.09,1,0,0,30,81,30,168,176,6.5,0.08,8.2,0.1,"Barn acidified","Deep incorp.",0,8
1980,"Late summer-autumn","Sensommer-efterår","Broadcast","-","Bredspredning","None","Barn acidified","Pig","Gylle forsuret i stald-tank","Svin","0177-1980","None","-",NA,NA,NA,NA,3.2,6,3.8,2.7,1,NA,FALSE,FALSE,"None",0,NA,NA,0,0,7,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",15.2,3.41166666666667,0.09,1,0,0,30,81,30,168,177,16,0.2,12,0.15,"Barn acidified","No incorp.",0,20
1980,"March","Marts","Trailing hose","-","Slæbeslanger","24.0","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0178-1980","Deep","-","24.0",NA,NA,NA,7.3,6.4,4,2.2,0,24,TRUE,FALSE,"None",0,NA,NA,0,0,3,3,NA,3.3,4.37,0.09,0,0,0,30,66,30,168,178,2.9,0.045,3.6,0.055,"Field acidified","Deep incorp.",0,4.5
1980,"March","Marts","Trailing hose","-","Slæbeslanger","12.0","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0179-1980","Deep","-","12.0",NA,NA,NA,7.3,6.4,4,2.2,0,12,TRUE,FALSE,"None",0,NA,NA,0,0,3,3,NA,3.3,4.37,0.09,0,0,0,30,66,30,168,179,1.8,0.027,3.2,0.049,"Field acidified","Deep incorp.",1.4210854715202e-14,2.7
1980,"March","Marts","Trailing hose","-","Slæbeslanger","6.0","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0180-1980","Deep","-","6.0",NA,NA,NA,7.3,6.4,4,2.2,0,6,TRUE,FALSE,"None",0,NA,NA,0,0,3,3,NA,3.3,4.37,0.09,0,0,0,30,66,30,168,180,1.1,0.017,2.8,0.043,"Field acidified","Deep incorp.",0,1.7
1980,"March","Marts","Trailing hose","-","Slæbeslanger","4.0","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0181-1980","Deep","-","4.0",NA,NA,NA,7.3,6.4,4,2.2,0,4,TRUE,FALSE,"None",0,NA,NA,0,0,3,3,NA,3.3,4.37,0.09,0,0,0,30,66,30,168,181,0.85,0.013,2.6,0.04,"Field acidified","Deep incorp.",1.4210854715202e-14,1.3
1980,"April","April","Trailing hose","-","Slæbeslanger","24.0","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0182-1980","Deep","-","24.0",NA,NA,NA,7.3,6.4,4,2.2,0,24,TRUE,FALSE,"None",0,NA,NA,0,0,4,4,NA,6.8,3.795,0.09,0,0,0,30,66,30,168,182,4,0.061,4.4,0.067,"Field acidified","Deep incorp.",0,6.1
1980,"April","April","Trailing hose","-","Slæbeslanger","12.0","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0183-1980","Deep","-","12.0",NA,NA,NA,7.3,6.4,4,2.2,0,12,TRUE,FALSE,"None",0,NA,NA,0,0,4,4,NA,6.8,3.795,0.09,0,0,0,30,66,30,168,183,2.4,0.037,3.9,0.059,"Field acidified","Deep incorp.",0,3.7
1980,"April","April","Trailing hose","-","Slæbeslanger","6.0","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0184-1980","Deep","-","6.0",NA,NA,NA,7.3,6.4,4,2.2,0,6,TRUE,FALSE,"None",0,NA,NA,0,0,4,4,NA,6.8,3.795,0.09,0,0,0,30,66,30,168,184,1.5,0.022,3.4,0.051,"Field acidified","Deep incorp.",0,2.2
1980,"April","April","Trailing hose","-","Slæbeslanger","4.0","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0185-1980","Deep","-","4.0",NA,NA,NA,7.3,6.4,4,2.2,0,4,TRUE,FALSE,"None",0,NA,NA,0,0,4,4,NA,6.8,3.795,0.09,0,0,0,30,66,30,168,185,1.1,0.017,3.1,0.047,"Field acidified","Deep incorp.",0,1.7
1980,"March","Marts","Trailing hose","+","Slæbeslanger","None","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0186-1980","None","+",NA,NA,NA,NA,7.3,6.4,4,2.2,0,NA,FALSE,FALSE,"Winter cereal",15,NA,0,15,15,3,3,NA,3.3,4.37,0.09,0,0,0,30,66,30,168,186,8.5,0.13,6,0.091,"Field acidified","No incorp.",0,13
1980,"April","April","Trailing hose","+","Slæbeslanger","None","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0187-1980","None","+",NA,NA,NA,NA,7.3,6.4,4,2.2,0,NA,FALSE,FALSE,"Winter cereal",25,NA,0,25,25,4,4,NA,6.8,3.795,0.09,0,0,0,30,66,30,168,187,10,0.16,7.1,0.11,"Field acidified","No incorp.",0,16
1980,"May","Maj","Trailing hose","+","Slæbeslanger","None","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0188-1980","None","+",NA,NA,NA,NA,7.3,6.4,4,2.2,0,NA,FALSE,FALSE,"Spring cereal",15,NA,0,15,15,5,5,NA,12,3.68,0.09,0,0,0,30,66,30,168,188,15,0.23,9.3,0.14,"Field acidified","No incorp.",0,23
1980,"Summer","Sommer","Trailing hose","+","Slæbeslanger","None","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0189-1980","None","+",NA,NA,NA,NA,7.3,6.4,4,2.2,0,NA,FALSE,FALSE,"Grass",10,"not relevant - except field acidification to grass",10,0,0,6,8,NA,15.6,3.18166666666667,0.09,0,0,0,30,66,30,168,189,18,0.28,11,0.17,"Field acidified","No incorp.",0,28
1980,"Summer","Sommer","Trailing hose","-","Slæbeslanger","24.0","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0190-1980","Deep","-","24.0",NA,NA,NA,7.3,6.4,4,2.2,0,24,TRUE,FALSE,"None",0,NA,NA,0,0,6,8,NA,15.6,3.18166666666667,0.09,0,0,0,30,66,30,168,190,11,0.16,7.6,0.12,"Field acidified","Deep incorp.",0,16
1980,"Summer","Sommer","Trailing hose","-","Slæbeslanger","12.0","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0191-1980","Deep","-","12.0",NA,NA,NA,7.3,6.4,4,2.2,0,12,TRUE,FALSE,"None",0,NA,NA,0,0,6,8,NA,15.6,3.18166666666667,0.09,0,0,0,30,66,30,168,191,6.9,0.1,6.7,0.1,"Field acidified","Deep incorp.",0,10
1980,"Summer","Sommer","Trailing hose","-","Slæbeslanger","6.0","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0192-1980","Deep","-","6.0",NA,NA,NA,7.3,6.4,4,2.2,0,6,TRUE,FALSE,"None",0,NA,NA,0,0,6,8,NA,15.6,3.18166666666667,0.09,0,0,0,30,66,30,168,192,4.1,0.062,5.6,0.085,"Field acidified","Deep incorp.",0,6.2
1980,"Summer","Sommer","Trailing hose","-","Slæbeslanger","4.0","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0193-1980","Deep","-","4.0",NA,NA,NA,7.3,6.4,4,2.2,0,4,TRUE,FALSE,"None",0,NA,NA,0,0,6,8,NA,15.6,3.18166666666667,0.09,0,0,0,30,66,30,168,193,3,0.046,5,0.076,"Field acidified","Deep incorp.",0,4.6
1980,"Autumn","Efterår","Trailing hose","+","Slæbeslanger","None","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0194-1980","None","+",NA,NA,NA,NA,7.3,6.4,4,2.2,0,NA,FALSE,FALSE,"Grass",15,"grass seeds crops",10,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",13.6,3.45,0.09,0,0,0,30,66,30,168,194,17,0.25,10,0.15,"Field acidified","No incorp.",0,25
1980,"Autumn","Efterår","Trailing hose","-","Slæbeslanger","24.0","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0195-1980","Deep","-","24.0",NA,NA,NA,7.3,6.4,4,2.2,0,24,TRUE,FALSE,"None",0,NA,NA,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",13.6,3.45,0.09,0,0,0,30,66,30,168,195,9,0.14,6.7,0.1,"Field acidified","Deep incorp.",0,14
1980,"Autumn","Efterår","Trailing hose","-","Slæbeslanger","12.0","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0196-1980","Deep","-","12.0",NA,NA,NA,7.3,6.4,4,2.2,0,12,TRUE,FALSE,"None",0,NA,NA,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",13.6,3.45,0.09,0,0,0,30,66,30,168,196,5.6,0.086,6,0.09,"Field acidified","Deep incorp.",0,8.6
1980,"Autumn","Efterår","Trailing hose","-","Slæbeslanger","6.0","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0197-1980","Deep","-","6.0",NA,NA,NA,7.3,6.4,4,2.2,0,6,TRUE,FALSE,"None",0,NA,NA,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",13.6,3.45,0.09,0,0,0,30,66,30,168,197,3.4,0.051,5,0.076,"Field acidified","Deep incorp.",0,5.1
1980,"Autumn","Efterår","Trailing hose","-","Slæbeslanger","4.0","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0198-1980","Deep","-","4.0",NA,NA,NA,7.3,6.4,4,2.2,0,4,TRUE,FALSE,"None",0,NA,NA,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",13.6,3.45,0.09,0,0,0,30,66,30,168,198,2.5,0.038,4.5,0.068,"Field acidified","Deep incorp.",0,3.8
1980,"March","Marts","Trailing hose","-","Slæbeslanger","None","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0199-1980","None","-",NA,NA,NA,"Added by SDH",7.3,6.4,4,2.2,0,NA,FALSE,FALSE,"None",0,NA,NA,0,0,3,3,NA,3.3,4.37,0.09,0,0,0,30,66,30,168,199,8.5,0.13,6,0.091,"Field acidified","No incorp.",0,13
1980,"April","April","Trailing hose","-","Slæbeslanger","None","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0200-1980","None","-",NA,NA,NA,"Added by SDH",7.3,6.4,4,2.2,0,NA,FALSE,FALSE,"None",0,NA,NA,0,0,4,4,NA,6.8,3.795,0.09,0,0,0,30,66,30,168,200,10,0.16,7.1,0.11,"Field acidified","No incorp.",0,16
1980,"Summer","Sommer","Trailing hose","-","Slæbeslanger","None","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0201-1980","None","-",NA,NA,NA,"Added by SDH",7.3,6.4,4,2.2,0,NA,FALSE,FALSE,"None",0,NA,NA,0,0,6,8,NA,15.6,3.18166666666667,0.09,0,0,0,30,66,30,168,201,18,0.28,11,0.17,"Field acidified","No incorp.",0,28
1980,"Autumn","Efterår","Trailing hose","-","Slæbeslanger","None","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0202-1980","None","-",NA,NA,NA,"Added by SDH",7.3,6.4,4,2.2,0,NA,FALSE,FALSE,"None",0,NA,NA,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",13.6,3.45,0.09,0,0,0,30,66,30,168,202,17,0.25,10,0.15,"Field acidified","No incorp.",0,25
1980,"Winter-spring","Vinter-forår","Broadcast","-","Bredspredning","< 12 hours","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0203-1980","Deep","-","< 12 timer",NA,NA,NA,7.3,6.4,4,2.2,0,12,TRUE,FALSE,"None",0,NA,NA,0,0,11,3,NA,10.9444444444444,3.60333333333333,0.09,1,0,0,30,66,30,168,203,17,0.25,11,0.16,"Field acidified","Deep incorp.",0,25
1980,"Winter-spring","Vinter-forår","Broadcast","-","Bredspredning","> 12 hours","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0204-1980","Deep","-","> 12 timer",NA,NA,NA,7.3,6.4,4,2.2,0,12,TRUE,FALSE,"None",0,NA,NA,0,0,11,3,NA,10.9444444444444,3.60333333333333,0.09,1,0,0,30,66,30,168,204,17,0.25,11,0.16,"Field acidified","Deep incorp.",0,25
1980,"Winter-spring","Vinter-forår","Broadcast","-/+","Bredspredning","None","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0205-1980","None","-/+",NA,NA,NA,NA,7.3,6.4,4,2.2,0,NA,FALSE,FALSE,"None",0,NA,NA,0,0,11,3,NA,10.9444444444444,3.60333333333333,0.09,1,0,0,30,66,30,168,205,30,0.45,15,0.22,"Field acidified","No incorp.",0,45
1980,"Spring-summer","Forår-sommer","Broadcast","+","Bredspredning","None","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0206-1980","None","+",NA,NA,NA,NA,7.3,6.4,4,2.2,0,NA,FALSE,FALSE,"Cereal and grass",15,NA,10,15,0,4,8,NA,13.12,3.404,0.09,1,0,0,30,66,30,168,206,30,0.46,17,0.25,"Field acidified","No incorp.",0,46
1980,"Late summer-autumn","Sensommer-efterår","Broadcast","+","Bredspredning","None","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0207-1980","None","+",NA,NA,NA,NA,7.3,6.4,4,2.2,0,NA,FALSE,FALSE,"Grass",10,NA,10,0,0,7,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",15.2,3.41166666666667,0.09,1,0,0,30,66,30,168,207,31,0.47,18,0.28,"Field acidified","No incorp.",0,47
1980,"Late summer-autumn","Sensommer-efterår","Broadcast","-","Bredspredning","< 12 hours","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0208-1980","Deep","-","< 12 timer",NA,NA,NA,7.3,6.4,4,2.2,0,12,TRUE,FALSE,"None",0,NA,NA,0,0,7,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",15.2,3.41166666666667,0.09,1,0,0,30,66,30,168,208,22,0.33,14,0.22,"Field acidified","Deep incorp.",0,33
1980,"Late summer-autumn","Sensommer-efterår","Broadcast","-","Bredspredning","> 12 hours","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0209-1980","Deep","-","> 12 timer",NA,NA,NA,7.3,6.4,4,2.2,0,12,TRUE,FALSE,"None",0,NA,NA,0,0,7,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",15.2,3.41166666666667,0.09,1,0,0,30,66,30,168,209,22,0.33,14,0.22,"Field acidified","Deep incorp.",0,33
1980,"Late summer-autumn","Sensommer-efterår","Broadcast","-","Bredspredning","None","Field acidified","Cattle","Gylle forsuret i mark","Kvæg","0210-1980","None","-",NA,NA,NA,NA,7.3,6.4,4,2.2,0,NA,FALSE,FALSE,"None",0,NA,NA,0,0,7,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",15.2,3.41166666666667,0.09,1,0,0,30,66,30,168,210,31,0.47,18,0.28,"Field acidified","No incorp.",0,47
1980,"March","Marts","Trailing hose","-","Slæbeslanger","24.0","Field acidified","Pig","Gylle forsuret i mark","Svin","0211-1980","Deep","-","24.0",NA,NA,NA,3.2,6.4,3.8,2.7,1,24,TRUE,FALSE,"None",0,NA,NA,0,0,3,3,NA,3.3,4.37,0.09,0,0,0,30,81,30,168,211,2.4,0.029,3.9,0.048,"Field acidified","Deep incorp.",1.4210854715202e-14,2.9
1980,"March","Marts","Trailing hose","-","Slæbeslanger","12.0","Field acidified","Pig","Gylle forsuret i mark","Svin","0212-1980","Deep","-","12.0",NA,NA,NA,3.2,6.4,3.8,2.7,1,12,TRUE,FALSE,"None",0,NA,NA,0,0,3,3,NA,3.3,4.37,0.09,0,0,0,30,81,30,168,212,1.5,0.019,3.5,0.044,"Field acidified","Deep incorp.",0,1.9
1980,"March","Marts","Trailing hose","-","Slæbeslanger","6.0","Field acidified","Pig","Gylle forsuret i mark","Svin","0213-1980","Deep","-","6.0",NA,NA,NA,3.2,6.4,3.8,2.7,1,6,TRUE,FALSE,"None",0,NA,NA,0,0,3,3,NA,3.3,4.37,0.09,0,0,0,30,81,30,168,213,0.95,0.012,3.2,0.039,"Field acidified","Deep incorp.",0,1.2
1980,"March","Marts","Trailing hose","-","Slæbeslanger","4.0","Field acidified","Pig","Gylle forsuret i mark","Svin","0214-1980","Deep","-","4.0",NA,NA,NA,3.2,6.4,3.8,2.7,1,4,TRUE,FALSE,"None",0,NA,NA,0,0,3,3,NA,3.3,4.37,0.09,0,0,0,30,81,30,168,214,0.75,0.0092,3,0.037,"Field acidified","Deep incorp.",0,0.92
1980,"April","April","Trailing hose","-","Slæbeslanger","24.0","Field acidified","Pig","Gylle forsuret i mark","Svin","0215-1980","Deep","-","24.0",NA,NA,NA,3.2,6.4,3.8,2.7,1,24,TRUE,FALSE,"None",0,NA,NA,0,0,4,4,NA,6.8,3.795,0.09,0,0,0,30,81,30,168,215,2.9,0.036,4.6,0.057,"Field acidified","Deep incorp.",0,3.6
1980,"April","April","Trailing hose","-","Slæbeslanger","12.0","Field acidified","Pig","Gylle forsuret i mark","Svin","0216-1980","Deep","-","12.0",NA,NA,NA,3.2,6.4,3.8,2.7,1,12,TRUE,FALSE,"None",0,NA,NA,0,0,4,4,NA,6.8,3.795,0.09,0,0,0,30,81,30,168,216,1.9,0.023,4.2,0.051,"Field acidified","Deep incorp.",0,2.3
1980,"April","April","Trailing hose","-","Slæbeslanger","6.0","Field acidified","Pig","Gylle forsuret i mark","Svin","0217-1980","Deep","-","6.0",NA,NA,NA,3.2,6.4,3.8,2.7,1,6,TRUE,FALSE,"None",0,NA,NA,0,0,4,4,NA,6.8,3.795,0.09,0,0,0,30,81,30,168,217,1.2,0.015,3.7,0.046,"Field acidified","Deep incorp.",0,1.5
1980,"April","April","Trailing hose","-","Slæbeslanger","4.0","Field acidified","Pig","Gylle forsuret i mark","Svin","0218-1980","Deep","-","4.0",NA,NA,NA,3.2,6.4,3.8,2.7,1,4,TRUE,FALSE,"None",0,NA,NA,0,0,4,4,NA,6.8,3.795,0.09,0,0,0,30,81,30,168,218,0.92,0.011,3.5,0.043,"Field acidified","Deep incorp.",0,1.1
1980,"March","Marts","Trailing hose","+","Slæbeslanger","None","Field acidified","Pig","Gylle forsuret i mark","Svin","0219-1980","None","+",NA,NA,NA,NA,3.2,6.4,3.8,2.7,1,NA,FALSE,FALSE,"Winter cereal",15,NA,0,15,15,3,3,NA,3.3,4.37,0.09,0,0,0,30,81,30,168,219,6.8,0.085,6.9,0.085,"Field acidified","No incorp.",-1.4210854715202e-14,8.5
1980,"April","April","Trailing hose","+","Slæbeslanger","None","Field acidified","Pig","Gylle forsuret i mark","Svin","0220-1980","None","+",NA,NA,NA,NA,3.2,6.4,3.8,2.7,1,NA,FALSE,FALSE,"Winter cereal",25,NA,0,25,25,4,4,NA,6.8,3.795,0.09,0,0,0,30,81,30,168,220,7.3,0.091,7.9,0.098,"Field acidified","No incorp.",0,9.1
1980,"May","Maj","Trailing hose","+","Slæbeslanger","None","Field acidified","Pig","Gylle forsuret i mark","Svin","0221-1980","None","+",NA,NA,NA,NA,3.2,6.4,3.8,2.7,1,NA,FALSE,FALSE,"Spring cereal",15,NA,0,15,15,5,5,NA,12,3.68,0.09,0,0,0,30,81,30,168,221,8.2,0.1,10,0.12,"Field acidified","No incorp.",0,10
1980,"Summer","Sommer","Trailing hose","+","Slæbeslanger","None","Field acidified","Pig","Gylle forsuret i mark","Svin","0222-1980","None","+",NA,NA,NA,NA,3.2,6.4,3.8,2.7,1,NA,FALSE,FALSE,"Grass",10,"not relevant - except field acidification to grass",10,0,0,6,8,NA,15.6,3.18166666666667,0.09,0,0,0,30,81,30,168,222,8.6,0.11,12,0.14,"Field acidified","No incorp.",0,11
1980,"Summer","Sommer","Trailing hose","-","Slæbeslanger","24.0","Field acidified","Pig","Gylle forsuret i mark","Svin","0223-1980","Deep","-","24.0",NA,NA,NA,3.2,6.4,3.8,2.7,1,24,TRUE,FALSE,"None",0,NA,NA,0,0,6,8,NA,15.6,3.18166666666667,0.09,0,0,0,30,81,30,168,223,5,0.062,7.3,0.09,"Field acidified","Deep incorp.",0,6.2
1980,"Summer","Sommer","Trailing hose","-","Slæbeslanger","12.0","Field acidified","Pig","Gylle forsuret i mark","Svin","0224-1980","Deep","-","12.0",NA,NA,NA,3.2,6.4,3.8,2.7,1,12,TRUE,FALSE,"None",0,NA,NA,0,0,6,8,NA,15.6,3.18166666666667,0.09,0,0,0,30,81,30,168,224,3.9,0.048,6.6,0.082,"Field acidified","Deep incorp.",0,4.8
1980,"Summer","Sommer","Trailing hose","-","Slæbeslanger","6.0","Field acidified","Pig","Gylle forsuret i mark","Svin","0225-1980","Deep","-","6.0",NA,NA,NA,3.2,6.4,3.8,2.7,1,6,TRUE,FALSE,"None",0,NA,NA,0,0,6,8,NA,15.6,3.18166666666667,0.09,0,0,0,30,81,30,168,225,2.7,0.033,5.8,0.071,"Field acidified","Deep incorp.",0,3.3
1980,"Summer","Sommer","Trailing hose","-","Slæbeslanger","4.0","Field acidified","Pig","Gylle forsuret i mark","Svin","0226-1980","Deep","-","4.0",NA,NA,NA,3.2,6.4,3.8,2.7,1,4,TRUE,FALSE,"None",0,NA,NA,0,0,6,8,NA,15.6,3.18166666666667,0.09,0,0,0,30,81,30,168,226,2.1,0.025,5.3,0.066,"Field acidified","Deep incorp.",0,2.5
1980,"Autumn","Efterår","Trailing hose","+","Slæbeslanger","None","Field acidified","Pig","Gylle forsuret i mark","Svin","0227-1980","None","+",NA,NA,NA,NA,3.2,6.4,3.8,2.7,1,NA,FALSE,FALSE,"Grass",15,"grass seeds crops",10,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",13.6,3.45,0.09,0,0,0,30,81,30,168,227,8.4,0.1,11,0.13,"Field acidified","No incorp.",0,10
1980,"Autumn","Efterår","Trailing hose","-","Slæbeslanger","24.0","Field acidified","Pig","Gylle forsuret i mark","Svin","0228-1980","Deep","-","24.0",NA,NA,NA,3.2,6.4,3.8,2.7,1,24,TRUE,FALSE,"None",0,NA,NA,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",13.6,3.45,0.09,0,0,0,30,81,30,168,228,4.7,0.058,6.6,0.082,"Field acidified","Deep incorp.",1.4210854715202e-14,5.8
1980,"Autumn","Efterår","Trailing hose","-","Slæbeslanger","12.0","Field acidified","Pig","Gylle forsuret i mark","Svin","0229-1980","Deep","-","12.0",NA,NA,NA,3.2,6.4,3.8,2.7,1,12,TRUE,FALSE,"None",0,NA,NA,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",13.6,3.45,0.09,0,0,0,30,81,30,168,229,3.5,0.043,6,0.074,"Field acidified","Deep incorp.",0,4.3
1980,"Autumn","Efterår","Trailing hose","-","Slæbeslanger","6.0","Field acidified","Pig","Gylle forsuret i mark","Svin","0230-1980","Deep","-","6.0",NA,NA,NA,3.2,6.4,3.8,2.7,1,6,TRUE,FALSE,"None",0,NA,NA,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",13.6,3.45,0.09,0,0,0,30,81,30,168,230,2.3,0.028,5.2,0.065,"Field acidified","Deep incorp.",1.4210854715202e-14,2.8
1980,"Autumn","Efterår","Trailing hose","-","Slæbeslanger","4.0","Field acidified","Pig","Gylle forsuret i mark","Svin","0231-1980","Deep","-","4.0",NA,NA,NA,3.2,6.4,3.8,2.7,1,4,TRUE,FALSE,"None",0,NA,NA,0,0,9,9,"Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",13.6,3.45,0.09,0,0,0,30,81,30,168,231,1.7,0.022,4.8,0.06,"Field acidified","Deep incorp.",0,2.2
1980,"March","Marts","Trailing hose","-","Slæbeslanger","None","Field acidified","Pig","Gylle forsuret i mark","Svin","0232-1980","None","-",NA,NA,NA,"Added by SDH",3.2,6.4,3.8,2.7,1,NA,FALSE,FALSE,"None",0,NA,NA,0,0,3,3,NA,3.3,4.37,0.09,0,0,0,30,81,30,168,232,6.8,0.085,6.9,0.085,"Field acidified","No incorp.",-1.4210854715202e-14,8.5
1980,"April","April","Trailing hose","-","Slæbeslanger","None","Field acidified","Pig","Gylle forsuret i mark","Svin","0233-1980","None","-",NA,NA,NA,"Added by SDH",3.2,6.4,3.8,2.7,1,NA,FALSE,FALSE,"None",0,NA,NA,0,0,4,4,NA,6.8,3.795,0.09,0,0,0,30,81,30,168,233,7.3,0.091,7.9,0.098,"Field acidified","No incorp.",0,9.1
